GameDate,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p,NP_total,NP_strike,IR,IS,Result,home_away
2023-04-11,8,44,34,5,11,1,5,9,0,9,9,8,186,1,22,0.324,0.965,4.13,-0.056,0.28,8.0,37,9,6,5,3,1,7,0,47,5.63,1.5,1.54,-0.445,-2.82,146,91,4,2,0,0
2023-04-11,4,37,33,6,9,0,4,3,1,7,5,9,146,1,17,0.273,0.775,2.61,0.444,2.83,9.0,44,11,5,5,9,0,9,1,32,5.0,2.22,1.69,0.056,-0.29,186,111,3,1,1,1
2023-04-11,7,35,33,0,8,0,0,1,0,10,8,7,139,1,14,0.242,0.598,8.06,-0.732,-4.7,8.0,27,4,1,1,1,0,5,0,68,1.13,0.63,0.76,0.234,3.18,98,66,0,0,0,0
2023-04-11,9,27,24,1,4,0,1,1,0,5,6,9,98,1,7,0.167,0.367,2.57,-0.233,-3.19,9.0,35,8,0,0,1,0,10,0,64,0.0,1.0,1.7,0.734,4.7,139,93,0,0,1,1
2023-04-12,5,37,31,3,6,1,2,4,0,5,9,13,136,0,16,0.194,0.665,3.54,0.004,-1.71,9.0,34,8,0,0,1,0,3,0,67,0.0,1.0,0.97,0.495,4.7,102,71,0,0,1,0
2023-04-12,2,34,33,0,8,0,0,1,0,3,10,10,102,2,15,0.242,0.507,4.31,-0.496,-4.69,9.0,37,6,3,3,4,0,5,1,56,3.0,1.11,0.64,-0.004,1.7,136,84,0,0,0,1
2023-04-12,6,32,30,0,4,0,0,2,0,9,8,4,127,1,9,0.133,0.321,3.16,-0.552,-4.7,8.0,33,4,2,2,5,0,11,0,62,2.25,1.13,0.6,0.05,4.19,131,74,2,0,0,0
2023-04-12,0,33,28,2,4,0,2,5,0,11,10,7,131,0,19,0.143,0.487,2.38,-0.05,-4.19,9.0,32,4,0,0,2,0,9,0,77,0.0,0.67,1.14,0.551,4.7,127,83,0,0,1,1
2023-04-12,8,46,39,12,15,1,12,6,0,8,12,12,200,0,14,0.385,1.072,2.24,1.197,7.3,9.0,40,11,8,8,3,0,2,1,36,8.0,1.56,1.41,-0.697,-3.29,159,102,4,2,1,0
2023-04-12,4,40,35,8,11,1,8,3,0,2,11,6,159,1,13,0.314,0.779,1.72,0.696,3.3,9.0,46,15,12,12,6,0,8,1,42,12.0,2.33,1.38,-1.196,-7.3,200,118,5,2,0,1
2023-04-12,7,35,32,1,6,0,1,3,0,9,10,4,137,0,14,0.188,0.445,1.9,-0.255,-2.7,8.0,34,10,5,5,0,2,8,2,39,5.63,1.25,0.29,-0.245,-0.81,115,86,1,0,0,0
2023-04-12,9,34,32,5,10,2,5,0,2,8,10,7,115,2,10,0.313,0.978,1.51,0.246,0.82,9.0,35,6,1,1,3,0,9,0,56,1.0,1.0,0.6,0.255,2.69,137,91,0,0,1,1
2023-04-13,3,48,36,9,12,0,9,8,2,8,4,14,194,1,21,0.333,0.912,2.73,0.068,4.27,9.0,35,8,2,2,1,0,8,0,70,2.0,1.0,0.67,0.432,2.7,150,100,0,0,1,0
2023-04-13,1,35,34,2,8,0,2,1,0,8,7,10,150,1,14,0.235,0.522,1.8,-0.429,-2.71,9.0,48,12,9,9,8,2,8,0,55,9.0,2.22,1.0,-0.068,-4.3,194,112,4,3,0,1
2023-04-13,5,46,43,9,18,1,9,3,0,6,10,5,162,2,22,0.419,1.038,2.4,0.557,5.31,8.0,43,10,11,11,6,3,9,4,16,12.38,2.0,0.95,-1.059,-7.82,179,102,1,1,0,0
2023-04-13,2,43,34,11,10,4,11,6,3,9,8,11,179,0,17,0.294,1.177,1.33,1.056,7.82,9.0,46,18,9,9,3,0,6,1,32,9.0,2.33,1.23,-0.557,-5.3,162,108,7,3,1,1
2023-04-13,6,44,34,5,8,0,5,8,1,9,8,9,197,0,23,0.235,0.66,2.4,-0.018,0.29,9.0,39,10,1,0,2,0,9,0,65,0.0,1.33,2.02,0.52,3.7,141,96,3,0,1,0
2023-04-13,0,39,37,1,10,0,0,2,0,9,4,12,141,1,14,0.27,0.605,2.86,-0.521,-3.71,9.0,44,8,5,5,8,1,9,0,58,5.0,1.78,0.95,0.02,-0.3,197,111,4,2,0,1
2023-04-13,8,41,33,7,10,2,6,6,0,6,8,7,169,1,12,0.303,0.966,3.76,0.043,2.29,8.0,42,11,8,4,7,0,9,0,27,4.5,2.25,0.78,-0.543,-4.82,149,92,3,2,0,0
2023-04-13,4,42,34,8,11,0,8,7,0,9,10,9,149,1,23,0.324,0.753,2.35,0.543,4.81,9.0,41,10,7,7,6,0,6,2,37,7.0,1.78,1.41,-0.042,-2.3,169,103,2,2,1,1
2023-04-13,7,48,42,10,14,0,9,5,0,11,8,7,183,0,24,0.333,0.801,2.06,0.299,5.29,9.0,36,8,3,3,1,1,11,1,57,3.0,1.0,0.86,0.202,1.7,137,91,2,0,1,0
2023-04-13,9,36,33,3,8,1,2,1,1,11,10,8,137,1,14,0.242,0.702,2.88,-0.2,-1.7,9.0,48,14,10,6,5,0,11,0,59,6.0,2.11,0.72,-0.3,-5.29,183,114,3,2,0,1
2023-04-14,1,41,35,4,9,0,3,5,0,9,6,9,173,1,22,0.257,0.598,2.05,-0.12,-0.7,8.0,43,14,13,4,4,1,9,0,38,4.5,2.25,0.36,-0.379,-7.82,174,111,0,0,0,0
2023-04-14,8,43,38,13,14,0,12,4,1,9,8,8,174,0,23,0.368,0.968,1.02,0.38,7.83,9.0,41,9,4,1,5,0,9,0,54,1.0,1.56,0.22,0.121,0.7,173,111,2,2,1,1
2023-04-14,0,36,34,2,7,0,2,2,0,7,8,4,129,1,21,0.206,0.485,1.94,-0.115,-2.71,8.0,44,15,9,9,4,2,8,0,19,10.13,2.38,0.26,-0.386,-4.82,150,92,3,2,0,0
2023-04-14,3,44,37,9,15,0,8,4,2,8,9,10,150,0,28,0.405,1.029,1.74,0.385,4.81,9.0,36,7,2,2,2,0,7,0,65,2.0,1.0,0.38,0.115,2.7,129,86,0,0,1,1
2023-04-14,9,33,30,1,4,0,0,2,1,11,8,10,136,0,10,0.133,0.345,3.77,-0.657,-3.71,8.0,31,5,2,2,2,0,5,0,59,2.25,0.88,0.66,0.155,2.18,131,81,2,1,0,0
2023-04-14,5,31,29,2,5,0,2,2,0,5,7,8,131,0,11,0.172,0.502,2.09,-0.155,-2.2,9.0,33,4,1,0,2,1,11,0,72,0.0,0.67,1.82,0.655,3.7,136,84,0,0,1,1
2023-04-14,4,43,40,7,12,0,7,2,1,8,8,9,169,0,21,0.3,0.699,3.32,-0.067,2.31,8.0,42,8,9,8,9,2,5,2,40,9.0,2.13,0.72,-0.432,-4.81,175,101,12,7,0,0
2023-04-14,2,42,31,9,8,2,9,9,2,5,8,10,175,0,25,0.258,0.904,2.5,0.432,4.82,9.0,43,12,7,5,2,1,8,0,52,5.0,1.56,2.02,0.068,-2.29,169,114,3,1,1,1
2023-04-15,1,32,29,1,3,0,1,2,1,5,8,11,132,0,9,0.103,0.326,3.08,-0.477,-3.73,8.0,32,6,3,2,3,0,4,0,57,2.25,1.13,0.4,-0.024,1.18,111,70,3,0,0,0
2023-04-15,8,32,28,3,6,0,2,3,0,4,5,15,111,0,11,0.214,0.567,1.36,0.023,-1.18,9.0,32,3,1,0,2,1,5,0,71,0.0,0.56,0.88,0.476,3.7,132,88,1,0,1,1
2023-04-15,0,36,35,1,8,0,1,1,0,8,8,10,144,2,18,0.229,0.479,1.17,-0.186,-3.69,8.0,37,6,6,6,6,1,5,1,31,6.75,1.5,0.18,-0.315,-1.83,143,80,1,0,0,0
2023-04-15,3,37,28,6,6,1,6,6,1,5,10,8,143,0,15,0.214,0.78,0.89,0.314,1.84,9.0,36,8,1,1,1,0,8,0,61,1.0,1.0,0.34,0.186,3.7,144,92,0,0,1,1
2023-04-15,9,38,30,1,1,0,1,6,1,12,9,9,170,0,15,0.033,0.249,10.04,-0.384,-4.23,10.0,33,3,0,0,1,0,11,0,86,0.0,0.4,2.01,0.887,5.23,118,83,1,0,1,0
2023-04-15,5,33,32,0,3,0,0,1,0,11,12,5,118,2,6,0.094,0.215,2.42,-0.887,-5.23,10.0,38,1,1,1,6,1,12,0,80,0.9,0.7,2.22,0.388,4.22,170,100,4,1,0,1
2023-04-15,6,44,35,7,10,0,7,7,1,5,11,8,184,1,24,0.286,0.723,1.21,0.281,2.31,9.0,35,8,2,2,2,0,6,1,56,2.0,1.11,0.64,0.22,2.69,141,87,0,0,1,0
2023-04-15,7,35,33,2,8,1,2,2,0,6,7,13,141,2,11,0.242,0.68,2.43,-0.218,-2.7,9.0,44,10,7,7,7,1,5,0,36,7.0,1.89,0.48,-0.28,-2.29,184,104,3,2,0,1
2023-04-15,4,44,37,9,14,0,7,5,1,6,10,8,169,3,20,0.378,0.924,1.05,0.434,4.29,9.0,43,11,5,5,4,1,8,0,44,5.0,1.67,0.72,0.065,-0.31,175,107,3,2,1,0
2023-04-15,2,43,37,5,11,0,4,4,1,8,4,13,175,0,19,0.297,0.696,2.99,-0.065,0.3,9.0,44,14,9,9,5,1,6,0,39,9.0,2.11,0.62,-0.436,-4.3,169,105,0,0,0,1
2023-04-16,1,45,36,10,12,1,9,7,2,2,9,11,161,1,13,0.333,0.967,2.06,0.543,5.29,9.0,37,7,5,5,4,0,5,2,56,5.0,1.22,0.55,-0.042,-0.3,147,91,1,0,1,0
2023-04-16,8,37,31,5,7,2,5,4,0,5,10,10,147,1,10,0.226,0.79,1.16,0.043,0.31,9.0,45,12,10,7,7,2,2,1,44,7.0,2.11,1.1,-0.543,-5.3,161,93,6,4,0,1
2023-04-16,0,35,32,0,5,0,0,2,0,5,7,8,105,2,11,0.156,0.394,2.96,-0.825,-5.25,9.1,39,6,2,2,5,0,11,1,77,1.93,1.18,2.11,0.323,5.22,148,92,1,0,0,0
2023-04-16,3,39,33,2,6,1,2,5,0,11,5,13,148,0,17,0.182,0.622,5.52,-0.326,-5.23,10.0,35,5,0,0,2,0,5,0,78,0.0,0.7,1.85,0.823,5.22,105,76,0,0,1,1
2023-04-16,9,50,37,10,12,0,8,10,2,9,9,8,213,0,28,0.324,0.895,1.39,0.472,6.29,9.0,40,7,5,5,5,1,9,2,41,5.0,1.33,0.88,0.03,-0.29,165,94,2,0,1,0
2023-04-16,5,40,34,5,7,2,5,5,1,9,5,11,165,0,17,0.206,0.707,2.04,-0.03,0.28,9.0,50,12,10,8,10,2,9,0,30,8.0,2.44,0.68,-0.471,-6.29,213,119,2,0,0,1
