GameDate,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p,NP_total,NP_strike,IR,IS,Result,home_away
2024-05-04,7,38,32,6,14,1,5,4,0,6,10,11,135,4,18,0.438,1.125,1.71,0.252,1.09,9.0,36,8,2,2,1,0,6,0,55,2.0,1.0,0.73,0.249,2.52,118,83,0,0,1,1
2024-05-04,4,48,44,9,17,1,8,3,0,6,9,11,196,0,20,0.386,1.008,2.31,0.402,3.49,9.0,39,12,2,2,0,0,6,1,57,2.0,1.33,0.22,0.098,2.51,138,95,1,0,1,0
2024-05-04,2,39,39,2,12,1,2,0,0,6,11,11,138,0,10,0.308,0.77,0.99,-0.098,-2.51,9.0,48,17,9,8,3,0,6,1,59,8.0,2.22,1.41,-0.401,-3.48,196,123,3,3,0,1
2024-05-04,6,37,34,2,7,1,2,3,0,8,10,6,137,0,14,0.206,0.594,0.21,-0.089,-2.53,8.0,42,15,10,10,4,0,6,2,19,11.25,2.38,0.18,-0.411,-6.11,151,99,4,1,0,0
2024-05-04,0,42,38,10,15,2,10,4,0,6,9,10,151,1,17,0.395,1.11,0.52,0.41,6.09,9.0,37,7,2,2,3,0,8,1,68,2.0,1.11,0.08,0.089,2.51,137,90,0,0,1,1
2024-05-07,5,44,35,4,9,0,4,7,1,11,10,6,171,0,24,0.257,0.7,2.03,0.114,-1.51,9.0,36,8,2,2,3,0,9,1,61,2.0,1.22,1.96,0.386,3.52,145,89,5,0,1,0
2024-05-07,8,36,32,2,8,1,2,3,0,9,9,7,145,2,14,0.25,0.681,3.78,-0.383,-3.53,9.0,44,9,4,4,7,1,11,0,39,4.0,1.78,0.85,-0.115,1.52,171,100,4,0,0,1
2024-05-07,1,46,41,13,17,2,13,3,1,4,12,8,151,1,16,0.415,1.174,0.75,0.368,8.49,9.0,35,8,4,3,1,1,4,1,52,3.0,1.0,0.19,0.132,0.51,125,82,0,0,1,0
2024-05-07,3,35,33,4,8,1,3,1,1,4,10,10,125,3,11,0.242,0.619,1.13,-0.131,-0.51,9.0,46,17,13,13,3,1,4,2,17,13.0,2.22,0.15,-0.368,-8.48,151,101,0,0,0,1
2024-05-08,5,37,33,5,7,1,5,2,1,14,9,9,157,0,12,0.212,0.611,2.67,0.031,-0.51,8.0,37,5,8,7,7,2,4,0,37,7.88,1.5,1.04,-0.527,-3.1,139,77,4,1,0,0
2024-05-08,8,37,27,8,5,0,6,7,2,4,6,6,139,0,12,0.185,0.637,2.45,0.528,3.08,9.0,37,7,5,5,2,1,14,1,40,5.0,1.0,0.85,-0.029,0.51,157,100,0,0,1,1
2024-05-08,1,42,37,6,13,1,5,1,2,3,11,7,139,1,21,0.351,0.849,2.61,0.109,0.49,9.0,33,6,1,1,1,0,5,0,59,1.0,0.78,0.77,0.391,3.51,114,73,0,0,1,0
2024-05-08,3,33,30,1,6,0,1,1,0,5,10,10,114,1,11,0.2,0.459,2.04,-0.391,-3.5,9.0,42,13,6,5,1,2,3,1,52,5.0,1.56,0.99,-0.11,-0.48,139,91,1,0,0,1
2024-05-08,9,46,43,6,12,3,6,3,0,14,9,15,209,1,13,0.279,0.884,3.31,-0.117,0.26,10.1,46,11,7,4,5,0,5,1,49,3.48,1.55,2.0,-0.386,0.74,182,117,3,2,0,0
2024-05-08,7,46,40,7,11,1,4,5,0,5,10,6,182,1,18,0.275,0.756,3.32,0.385,-0.73,11.0,46,12,6,5,3,0,14,3,48,4.09,1.36,2.03,0.117,-0.25,209,131,1,0,1,1
2024-05-08,0,53,42,4,12,1,4,8,0,7,13,14,221,1,24,0.286,0.766,3.33,-0.117,-3.36,12.0,46,6,2,1,3,0,9,1,68,0.75,0.75,1.68,0.618,5.37,191,125,2,0,1,0
2024-05-08,2,46,43,2,6,1,1,3,0,9,13,14,191,1,15,0.14,0.429,1.99,-0.617,-5.35,12.0,53,12,4,4,8,0,7,1,70,3.0,1.67,2.07,0.119,3.37,221,133,2,13,0,1
2024-05-08,6,33,31,1,4,0,1,1,0,14,10,4,139,0,11,0.129,0.313,1.5,-0.337,-4.51,8.0,36,10,6,5,2,0,10,0,38,5.63,1.5,0.27,-0.164,-1.09,146,98,0,0,0,0
2024-05-08,4,36,33,6,10,0,5,2,0,10,12,2,146,0,16,0.303,0.727,1.32,0.163,1.1,9.0,33,4,1,1,1,0,14,0,81,1.0,0.56,0.71,0.337,4.52,139,97,5,0,1,1
2024-05-09,5,35,31,1,5,0,1,4,0,8,8,7,149,0,12,0.161,0.451,3.42,-0.377,-4.54,8.0,31,4,3,3,4,0,8,0,58,3.38,1.0,1.18,-0.125,1.9,123,78,3,1,0,0
2024-05-09,8,31,27,3,4,0,3,4,0,8,7,11,123,0,10,0.148,0.406,3.42,0.124,-1.89,9.0,35,5,1,1,4,0,8,0,65,1.0,1.0,1.44,0.376,4.51,149,94,2,0,1,1
2024-05-09,1,41,39,5,14,0,5,1,0,6,10,9,145,1,17,0.359,0.776,2.59,0.154,0.48,9.0,35,7,2,2,2,0,6,1,54,2.0,1.0,1.44,0.347,3.52,139,90,2,0,1,0
2024-05-09,3,35,33,2,7,1,2,2,0,6,6,12,139,0,13,0.212,0.59,3.31,-0.347,-3.51,9.0,41,14,5,5,1,0,6,0,50,5.0,1.67,1.6,-0.153,-0.48,145,100,2,1,0,1
2024-05-09,9,34,31,2,7,1,2,3,0,8,7,8,157,3,13,0.226,0.681,3.57,-0.3,-3.52,8.0,39,13,6,6,1,1,9,1,50,6.75,1.75,0.77,-0.2,-1.1,156,107,2,1,0,0
2024-05-09,7,39,36,6,13,1,6,1,1,9,6,9,156,0,19,0.361,0.941,1.86,0.202,1.1,9.0,34,7,2,2,3,0,8,1,67,2.0,1.11,1.5,0.299,3.51,157,100,0,0,1,1
2024-05-09,0,35,29,2,3,0,1,4,1,3,6,5,136,0,13,0.103,0.407,3.01,-0.305,-2.52,8.0,38,9,5,5,5,1,10,1,56,5.63,1.75,1.49,-0.195,-0.1,148,95,2,1,0,0
2024-05-09,2,38,32,5,9,1,4,5,1,10,11,12,148,0,17,0.281,0.895,2.49,0.196,0.09,9.0,35,3,2,1,4,1,3,0,60,1.0,0.78,1.3,0.304,2.51,136,82,1,0,1,1
2024-05-09,6,42,39,5,13,1,5,3,0,8,9,5,168,1,22,0.333,0.817,1.2,0.026,-0.52,8.0,51,19,18,17,8,0,8,3,24,19.13,3.38,0.48,-0.526,-14.08,194,115,9,5,0,0
2024-05-09,4,51,43,18,19,3,18,8,0,8,9,9,194,2,24,0.442,1.32,0.62,0.527,14.09,9.0,42,13,5,5,3,0,8,1,28,5.0,1.78,0.87,-0.025,0.51,168,102,6,1,1,1
2024-05-10,7,45,37,3,10,0,2,8,0,8,8,7,195,0,27,0.27,0.724,4.83,-0.152,-2.51,8.0,37,14,7,6,2,1,4,2,34,6.75,2.0,0.37,-0.35,-2.1,126,86,0,0,0,0
2024-05-10,1,37,32,7,14,2,7,2,1,4,11,8,126,2,11,0.438,1.222,0.77,0.352,2.1,9.0,45,10,3,3,8,0,8,0,39,3.0,2.0,1.18,0.148,2.51,195,110,8,1,1,1
2024-05-10,3,43,41,4,12,0,4,2,0,10,8,13,149,2,19,0.293,0.643,3.19,-0.084,-1.13,9.0,48,15,5,5,5,0,7,1,36,5.0,2.22,2.02,-0.415,2.14,187,125,1,0,0,0
2024-05-10,6,48,43,5,15,1,4,5,0,7,9,10,187,0,29,0.349,0.836,4.27,0.416,-2.13,10.0,43,12,4,3,2,0,10,0,45,2.7,1.4,1.6,0.085,1.14,149,105,2,1,1,1
2024-05-10,5,38,34,4,9,0,4,3,1,7,7,6,156,1,14,0.265,0.666,2.54,0.322,-1.51,9.0,38,10,2,2,2,0,10,1,58,2.0,1.33,1.43,0.177,3.52,145,96,3,0,1,0
2024-05-10,0,38,36,2,10,1,2,2,0,10,8,9,145,1,13,0.278,0.705,3.26,-0.178,-3.51,9.0,38,9,4,4,3,1,7,0,62,4.0,1.33,1.8,-0.323,1.51,156,93,3,2,0,1
2024-05-10,8,45,37,9,11,1,8,8,0,5,5,16,180,1,18,0.297,0.881,1.72,0.271,3.48,9.0,37,6,1,1,2,1,7,0,63,1.0,0.89,0.3,0.229,4.51,139,93,1,0,1,0
2024-05-10,4,37,34,1,6,0,1,2,1,7,12,9,139,0,18,0.176,0.449,2.59,-0.226,-4.5,9.0,45,11,9,8,8,0,5,1,34,8.0,2.11,0.36,-0.271,-3.48,180,103,1,1,0,1
2024-05-10,2,35,31,3,4,1,3,3,1,12,6,6,144,1,12,0.129,0.487,2.23,-0.456,-2.52,8.0,43,11,10,10,6,2,12,1,62,11.25,2.13,0.74,-0.045,-5.09,192,118,8,6,0,0
2024-05-10,9,43,34,10,11,1,10,6,2,12,11,4,192,0,19,0.324,0.913,2.11,0.044,5.08,9.0,35,4,3,3,3,1,12,1,79,3.0,0.78,0.38,0.457,2.51,144,96,0,0,1,1
2024-05-11,3,46,38,7,11,1,7,5,3,13,11,8,192,0,21,0.289,0.86,3.48,0.103,1.47,9.0,36,6,1,1,3,0,5,1,67,1.0,1.0,0.85,0.397,4.52,147,97,0,0,1,0
2024-05-11,6,36,33,1,6,1,1,3,0,5,6,7,147,1,17,0.182,0.553,1.15,-0.397,-4.52,9.0,46,11,7,7,5,3,13,1,47,7.0,1.78,0.42,-0.104,-1.5,192,118,1,0,0,1
2024-05-11,8,43,37,2,12,1,2,5,0,9,10,4,171,0,28,0.324,0.864,3.22,-0.15,-3.54,9.0,36,8,1,1,2,1,10,0,70,1.0,1.11,2.4,0.649,3.51,137,92,2,1,1,0
2024-05-11,4,36,32,1,8,0,1,2,1,10,12,4,137,1,20,0.25,0.627,3.9,-0.648,-3.53,9.0,43,12,2,2,5,0,9,1,51,2.0,1.89,0.97,0.149,3.53,171,110,4,0,0,1
2024-05-11,2,39,32,3,7,0,3,6,0,11,1,14,176,1,18,0.219,0.592,2.77,0.031,-2.53,9.0,40,8,2,2,5,0,11,0,50,2.0,1.44,2.1,0.469,3.51,172,105,5,0,1,0
2024-05-11,9,40,35,2,8,0,2,5,0,11,2,9,172,0,17,0.229,0.639,3.59,-0.471,-3.51,9.0,39,7,3,3,6,0,11,0,63,3.0,1.44,1.53,-0.03,2.52,176,106,2,2,0,1
2024-05-12,7,33,31,4,6,2,3,2,0,6,6,9,119,2,7,0.194,0.629,0.67,0.0,-1.54,8.0,46,14,12,11,9,1,5,0,33,12.38,2.88,0.64,-0.499,-7.09,165,89,8,3,0,0
2024-05-12,1,46,33,12,14,0,12,9,1,5,10,9,165,2,25,0.424,1.2,1.56,0.5,7.11,9.0,33,6,4,4,2,0,6,2,61,4.0,0.89,0.18,-0.001,1.51,119,77,0,0,1,1
2024-05-12,3,37,33,3,9,1,3,3,0,3,7,8,132,0,12,0.273,0.688,1.41,-0.156,-2.52,8.0,39,9,8,6,4,1,10,0,54,6.75,1.63,0.59,-0.345,-3.09,158,91,0,0,0,0
2024-05-12,6,39,33,8,9,0,6,4,1,10,10,11,158,0,23,0.273,0.723,1.64,0.347,3.09,9.0,37,9,3,2,3,0,3,1,63,2.0,1.33,0.39,0.155,2.52,132,83,3,0,1,1
2024-05-12,5,37,32,2,5,0,2,4,0,8,7,8,158,0,16,0.156,0.431,5.21,-0.402,-3.53,8.0,34,8,3,3,3,1,7,1,52,3.38,1.38,1.12,-0.096,1.91,142,89,2,0,0,0
2024-05-12,0,34,30,3,8,1,3,3,1,7,7,13,142,1,14,0.267,0.786,2.74,0.097,-1.9,9.0,37,5,2,2,4,0,8,0,61,2.0,1.0,2.23,0.403,3.53,158,99,6,1,1,1
2024-05-12,8,41,36,6,11,2,5,2,3,3,7,11,142,1,13,0.306,0.89,1.96,0.446,0.5,9.0,42,9,4,4,7,0,8,1,37,4.0,1.78,1.33,0.056,0.51,155,93,2,0,1,0
2024-05-12,4,42,35,4,9,1,4,7,0,8,11,9,155,1,28,0.257,0.781,2.64,-0.056,-0.52,9.0,41,11,6,6,2,3,3,2,43,6.0,1.44,1.24,-0.445,-0.48,142,87,5,2,0,1
2024-05-12,2,42,35,7,10,1,7,5,0,5,6,8,150,0,16,0.286,0.9,1.95,0.283,1.49,9.0,35,7,2,2,0,1,13,1,66,2.0,0.78,0.98,0.219,3.51,142,91,1,0,1,0
2024-05-12,9,35,34,2,7,1,2,0,1,13,8,13,142,0,14,0.206,0.523,2.77,-0.219,-3.51,9.0,42,10,7,7,5,0,5,1,48,7.0,1.67,0.66,-0.281,-1.48,150,95,2,1,0,1
2024-05-12,7,42,39,4,11,0,4,2,1,14,8,10,167,0,16,0.282,0.615,1.09,-0.169,0.02,8.0,41,11,8,8,6,2,3,3,12,9.0,2.13,0.17,-0.333,-3.58,151,97,0,0,0,0
2024-05-12,1,41,33,8,11,3,8,6,2,3,8,6,151,1,13,0.333,1.13,0.48,0.334,3.57,9.0,42,11,4,3,2,1,14,0,72,3.0,1.44,0.37,0.167,-0.03,167,109,4,0,1,1
2024-05-12,5,51,41,10,13,1,9,7,2,5,12,7,176,0,40,0.317,0.943,2.9,0.659,4.48,9.0,41,11,6,6,4,0,7,1,33,6.0,1.67,1.12,-0.158,-1.5,174,114,1,0,1,0
2024-05-12,0,41,36,6,11,1,6,4,0,7,10,10,174,1,15,0.306,0.783,1.47,0.158,1.48,9.0,51,13,10,6,7,2,5,1,42,6.0,2.22,1.87,-0.658,-4.47,176,103,12,4,0,1
2024-05-14,3,44,39,5,14,0,3,2,1,7,8,12,161,0,22,0.359,0.796,1.46,0.087,-0.5,9.0,34,3,0,0,4,0,6,0,61,0.0,0.78,0.74,0.413,5.51,132,83,0,0,1,0
2024-05-14,8,34,30,0,3,0,0,4,0,6,9,10,132,1,20,0.1,0.306,1.71,-0.412,-5.52,9.0,44,14,5,2,2,1,7,0,56,2.0,1.78,0.51,-0.086,0.51,161,110,2,1,0,1
2024-05-14,2,38,33,2,6,1,2,5,0,9,8,12,168,0,17,0.182,0.592,2.31,-0.281,-3.54,8.0,39,11,9,9,2,1,5,3,46,10.13,1.63,0.31,-0.219,-4.09,139,89,0,0,0,0
2024-05-14,5,39,36,9,11,3,9,2,1,5,10,6,139,0,13,0.306,0.998,0.88,0.22,4.1,9.0,38,6,2,2,5,0,9,1,73,2.0,1.22,0.24,0.281,3.52,168,103,1,0,1,1
2024-05-14,4,36,33,4,7,2,4,3,0,8,9,1,132,0,10,0.212,0.733,1.6,0.143,-1.51,8.0,41,9,7,7,9,0,11,1,62,7.88,2.25,2.22,-0.642,-3.1,166,96,10,5,0,0
2024-05-14,7,41,31,7,9,1,7,9,0,11,6,12,166,1,23,0.29,0.902,5.45,0.64,3.1,9.0,36,7,4,4,3,0,8,2,61,4.0,1.11,1.03,-0.142,1.51,132,92,0,0,1,1
2024-05-14,1,44,41,8,15,2,8,3,0,3,4,13,138,0,20,0.366,1.019,0.75,0.371,2.48,9.0,41,12,5,5,4,0,7,2,54,5.0,1.78,0.55,0.128,0.52,166,101,6,1,1,0
2024-05-14,0,41,36,5,12,2,5,4,0,7,9,14,166,2,18,0.333,0.9,3.3,-0.129,-0.52,9.0,44,15,8,8,3,0,3,2,31,8.0,2.0,0.31,-0.371,-2.48,138,92,0,0,0,1
2024-05-15,9,48,39,16,20,0,16,7,1,6,7,9,172,0,26,0.513,1.25,2.04,0.474,11.71,6.2,28,6,1,1,0,0,6,0,64,1.35,0.9,0.23,0.026,3.29,106,75,0,0,1,0
2024-05-15,6,28,28,1,6,0,1,0,0,6,4,10,106,0,12,0.214,0.428,0.8,-0.026,-3.29,7.0,48,20,16,16,7,1,6,0,31,20.57,3.86,0.43,-0.473,-11.72,172,105,6,4,0,1
2024-05-15,1,40,34,4,8,0,4,5,0,11,6,12,185,0,18,0.235,0.649,2.84,-0.11,-1.52,8.0,41,14,8,7,1,2,3,2,31,7.88,1.88,0.83,-0.393,-3.1,153,98,4,2,0,0
2024-05-15,0,41,38,8,14,2,7,1,2,3,9,7,153,0,16,0.368,0.968,1.71,0.392,3.09,9.0,40,8,4,4,5,0,11,0,47,4.0,1.44,1.32,0.107,1.52,185,110,2,0,1,1
2024-05-16,3,45,34,6,12,0,6,5,3,7,9,10,176,1,24,0.353,0.906,2.69,0.203,0.48,9.0,44,11,5,4,9,0,3,0,35,4.0,2.22,2.68,0.297,0.51,161,91,0,0,1,0
2024-05-16,8,44,34,5,11,0,5,9,0,3,4,11,161,0,24,0.324,0.867,4.01,-0.296,-0.51,9.0,45,12,6,6,5,3,7,0,19,6.0,1.89,0.96,-0.203,-0.48,176,104,3,1,0,1
2024-05-16,2,46,40,12,14,3,8,6,0,7,8,9,161,1,20,0.35,1.06,4.25,0.474,8.48,9.0,39,8,4,3,4,0,10,2,65,3.0,1.33,1.19,0.028,0.52,146,93,3,0,1,0
2024-05-16,5,39,35,4,8,2,3,4,0,10,6,13,146,0,17,0.229,0.765,1.59,-0.027,-0.53,9.0,46,14,12,7,6,0,7,3,48,7.0,2.22,0.98,-0.472,-8.47,161,100,4,3,0,1
2024-05-16,4,36,33,2,6,0,2,2,0,8,9,7,131,1,19,0.182,0.434,1.79,-0.124,-3.53,9.0,32,4,0,0,2,1,9,0,69,0.0,0.67,1.36,0.624,5.51,145,92,0,0,1,0
2024-05-16,7,32,29,0,4,0,0,2,1,9,9,11,145,2,14,0.138,0.357,5.01,-0.623,-5.53,9.0,36,6,2,1,2,0,8,0,69,1.0,0.89,0.67,0.123,3.51,131,93,0,0,0,1
2024-05-16,9,42,32,4,7,0,4,7,2,7,8,10,167,1,23,0.219,0.6,1.94,0.09,-1.52,9.0,37,6,3,3,3,1,9,0,67,3.0,1.0,3.72,0.411,2.52,137,90,5,1,1,0
2024-05-16,6,37,33,3,6,0,3,3,1,9,11,8,137,0,12,0.182,0.482,2.79,-0.41,-2.52,9.0,42,7,4,4,7,2,7,0,27,4.0,1.56,0.75,-0.089,1.51,167,97,4,2,0,1
2024-05-17,4,39,36,5,9,1,4,2,0,7,10,9,138,1,20,0.25,0.65,1.72,0.001,-0.53,9.0,35,6,1,1,2,0,8,0,75,1.0,0.89,0.87,0.498,4.51,141,95,1,0,1,0
2024-05-17,1,35,33,1,6,0,1,2,0,8,9,10,141,0,12,0.182,0.441,1.67,-0.496,-4.54,9.0,39,9,5,4,2,0,7,1,60,4.0,1.22,0.72,-0.002,0.52,138,88,2,2,0,1
2024-05-17,5,42,30,5,8,1,5,8,1,10,3,12,177,1,24,0.267,0.825,2.34,0.169,-0.52,9.0,40,10,4,4,4,0,10,0,51,4.0,1.56,2.04,0.331,0.52,179,106,2,0,1,0
2024-05-17,3,40,35,4,10,0,4,4,0,10,7,6,179,0,21,0.286,0.702,3.96,-0.331,-0.53,9.0,42,8,5,5,8,1,10,1,36,5.0,1.78,1.26,-0.168,0.51,177,107,1,0,0,1
2024-05-17,8,50,37,13,13,0,9,10,2,11,10,6,233,0,22,0.351,0.905,1.52,0.308,8.49,9.0,46,11,5,5,9,0,9,1,53,5.0,2.22,1.17,0.192,0.53,203,127,8,2,1,0
2024-05-17,7,46,37,5,11,1,4,9,0,9,8,4,203,1,30,0.297,0.867,2.0,-0.194,-0.54,9.0,50,13,13,9,10,2,11,0,31,9.0,2.56,0.5,-0.306,-8.48,233,136,8,8,0,1
2024-05-17,6,42,35,5,12,2,4,6,0,5,8,6,177,2,16,0.343,1.0,3.87,-0.219,-0.53,8.0,36,10,7,7,3,0,8,2,43,7.88,1.63,0.46,-0.28,-3.09,139,93,3,1,0,0
2024-05-17,2,36,32,7,10,2,6,3,0,8,8,9,139,1,12,0.313,0.902,0.89,0.28,3.09,9.0,42,12,5,5,6,0,5,2,50,5.0,2.0,1.08,0.219,0.51,177,114,2,2,1,1
2024-05-17,0,42,36,7,11,1,7,5,0,6,10,8,168,0,16,0.306,0.834,2.28,0.418,1.48,9.0,41,7,4,3,7,2,5,1,45,3.0,1.56,1.5,0.083,1.51,172,100,0,0,1,0
2024-05-17,9,41,30,4,7,1,4,7,2,5,6,13,172,1,19,0.233,0.8,3.96,-0.082,-1.52,9.0,42,11,7,7,5,0,6,1,42,7.0,1.78,1.24,-0.417,-1.49,168,104,1,1,0,1
2024-05-18,4,39,35,3,9,0,3,3,0,10,6,6,149,0,22,0.257,0.622,2.38,-0.133,-2.51,8.0,37,12,8,8,2,0,9,4,21,9.0,1.75,0.23,-0.367,-3.1,138,93,0,0,0,0
2024-05-18,1,37,34,8,12,4,8,2,0,9,5,9,138,1,16,0.353,1.095,1.12,0.369,3.1,9.0,39,9,3,3,3,0,10,0,44,3.0,1.33,0.49,0.133,2.52,149,104,2,0,1,1
2024-05-18,5,37,32,3,7,0,3,4,0,11,9,9,133,1,15,0.219,0.61,1.55,0.001,-2.52,9.0,39,6,0,0,6,0,8,0,58,0.0,1.33,1.38,0.5,5.52,158,97,3,0,1,0
2024-05-18,3,39,33,0,6,0,0,6,0,8,8,7,158,0,24,0.182,0.55,5.87,-0.499,-5.52,9.0,37,7,3,3,4,0,11,0,62,3.0,1.22,0.57,0.0,2.52,133,81,0,0,0,1
2024-05-18,8,39,36,7,11,2,7,2,0,8,10,11,134,1,10,0.306,0.889,0.98,0.292,2.49,9.0,46,10,6,6,8,1,6,1,55,6.0,2.0,2.67,0.21,-0.48,173,104,6,3,1,0
2024-05-18,7,46,36,6,10,1,6,8,1,6,8,9,173,0,29,0.278,0.802,4.78,-0.209,0.48,9.0,39,11,7,7,2,0,8,2,21,7.0,1.44,0.3,-0.291,-2.48,134,84,1,1,0,1
2024-05-18,6,46,42,8,14,1,7,4,0,7,5,9,177,0,25,0.333,0.796,3.37,0.544,4.48,8.0,39,12,9,9,3,1,7,3,33,10.13,1.88,1.1,-1.046,-3.48,171,108,4,1,0,0
2024-05-18,2,39,35,9,12,3,9,3,1,7,8,13,171,0,15,0.343,1.039,2.45,1.047,3.48,9.0,46,14,8,7,4,0,7,1,32,7.0,2.0,2.03,-0.546,-4.48,177,113,5,3,1,1
2024-05-18,0,42,37,7,10,0,6,5,0,6,7,14,174,1,20,0.27,0.681,1.41,0.377,1.47,9.0,39,9,2,2,2,2,5,1,52,2.0,1.22,0.48,0.124,3.51,160,101,0,0,1,0
2024-05-18,9,39,35,2,9,1,2,2,2,5,9,11,160,0,16,0.257,0.733,2.54,-0.124,-3.5,9.0,42,10,7,7,5,0,6,0,31,7.0,1.67,0.58,-0.376,-1.48,174,107,0,0,0,1
2024-05-19,5,40,33,3,7,0,3,5,1,8,4,14,150,0,20,0.212,0.606,2.69,-0.031,-1.53,8.0,41,13,10,10,4,0,5,2,42,11.25,2.13,0.76,-0.471,-5.1,160,93,3,2,0,0
2024-05-19,3,41,36,10,13,2,10,4,0,5,8,10,160,0,14,0.361,0.953,1.98,0.47,5.1,9.0,40,7,3,3,5,1,8,0,46,3.0,1.33,0.91,0.03,1.52,150,83,2,1,1,1
2024-05-19,8,39,30,4,5,0,4,5,2,6,7,7,155,0,20,0.167,0.475,1.86,0.038,-1.5,8.0,39,12,10,10,3,0,9,1,38,11.25,1.88,0.84,-0.539,-5.1,154,99,4,4,0,0
2024-05-19,7,39,34,10,12,1,9,3,0,9,8,12,154,0,13,0.353,0.924,2.53,0.541,5.1,9.0,39,5,4,4,5,2,6,0,37,4.0,1.11,0.68,-0.039,1.51,155,95,2,0,1,1
2024-05-19,6,50,44,12,17,4,12,5,0,6,7,8,196,0,27,0.386,1.122,0.49,0.423,7.48,9.0,37,6,2,2,5,0,9,1,64,2.0,1.22,0.06,0.078,3.51,152,99,0,0,1,0
2024-05-19,2,37,32,2,6,1,2,5,0,9,8,13,152,1,14,0.188,0.641,0.51,-0.076,-3.5,9.0,50,17,12,12,5,0,6,4,-2,12.0,2.44,0.15,-0.422,-7.48,196,125,0,0,0,1
2024-05-19,0,33,31,2,5,1,2,2,0,8,11,5,135,0,9,0.161,0.502,2.77,-0.076,-3.52,9.0,34,5,1,1,3,1,6,0,61,1.0,0.89,2.18,0.576,4.51,128,79,0,0,1,0
2024-05-19,9,34,29,1,5,0,1,3,1,6,8,9,128,3,15,0.172,0.514,3.98,-0.577,-4.53,9.0,33,5,2,2,2,0,8,1,57,2.0,0.78,1.19,0.076,3.52,135,83,0,0,0,1
2024-05-21,5,43,38,6,13,1,6,5,0,5,6,11,182,2,18,0.342,0.919,1.64,-0.101,0.48,8.0,37,10,8,8,3,0,7,2,12,9.0,1.63,0.2,-0.4,-3.1,127,79,0,0,0,0
2024-05-21,1,37,34,8,10,2,8,3,0,7,9,10,127,0,10,0.294,0.88,0.78,0.397,3.09,9.0,43,13,6,6,5,0,5,1,47,6.0,2.0,1.16,0.1,-0.48,182,110,5,1,1,1
2024-05-21,9,38,34,5,8,1,5,2,0,4,10,14,156,0,20,0.235,0.652,1.12,0.148,-0.05,9.0,42,12,3,2,2,0,4,0,50,2.0,1.56,1.66,0.35,2.06,166,104,2,1,1,0
2024-05-21,3,42,39,3,12,0,2,2,0,4,7,14,166,0,26,0.308,0.692,3.14,-0.35,-2.07,9.0,38,8,5,3,2,0,4,1,39,3.0,1.11,0.53,-0.15,0.05,156,99,1,0,0,1
2024-05-21,8,36,30,4,6,0,4,3,1,7,6,7,141,1,9,0.2,0.511,1.04,-0.202,-0.54,8.0,42,9,8,8,9,1,8,2,18,9.0,2.25,0.16,-0.297,-3.1,172,104,3,0,0,0
2024-05-21,6,42,31,8,9,2,8,9,1,8,7,12,172,1,21,0.29,0.936,0.52,0.297,3.09,9.0,36,6,4,4,3,1,7,0,68,4.0,1.0,0.28,0.202,0.52,141,90,2,0,1,1
2024-05-21,7,51,44,8,12,0,6,5,1,8,8,14,212,1,23,0.273,0.701,2.66,0.34,1.25,11.0,45,11,5,5,2,1,9,1,54,4.09,1.18,1.28,0.161,1.75,175,115,2,2,1,0
2024-05-21,2,45,41,5,11,1,5,2,1,9,12,9,175,1,11,0.268,0.701,2.03,-0.161,-1.76,11.0,51,12,8,6,5,1,8,0,45,4.91,1.55,0.92,-0.339,-1.25,212,131,6,2,0,1
2024-05-21,0,31,29,1,5,0,1,2,0,7,9,5,114,2,4,0.172,0.398,1.35,-0.302,-4.52,8.0,37,6,6,6,5,2,10,1,70,6.75,1.38,1.79,-0.198,-1.1,163,94,3,3,0,0
2024-05-21,4,37,30,6,6,1,4,5,2,10,11,6,163,0,15,0.2,0.718,8.6,0.199,1.09,9.0,31,5,1,1,2,0,7,0,70,1.0,0.78,0.48,0.301,4.52,114,74,0,0,1,1
2024-05-22,5,37,31,1,5,0,1,5,1,6,12,7,146,0,15,0.161,0.555,5.64,-0.441,-4.51,8.0,32,4,3,1,2,1,6,0,69,1.13,0.75,0.95,-0.059,1.9,118,84,2,0,0,0
2024-05-22,1,32,28,3,4,0,2,2,1,6,6,12,118,0,11,0.143,0.398,1.73,0.057,-1.91,9.0,37,5,1,1,5,1,6,0,61,1.0,1.11,1.69,0.441,4.51,146,86,4,0,1,1
2024-05-22,9,39,37,4,11,2,4,1,1,7,4,15,156,1,15,0.297,0.819,2.28,0.28,-1.53,9.0,40,10,3,3,3,0,5,0,63,3.0,1.44,4.31,0.219,2.52,158,104,4,0,1,0
2024-05-22,3,40,36,3,10,0,3,3,0,5,10,9,158,0,20,0.278,0.666,5.64,-0.221,-2.52,9.0,39,11,4,4,1,1,7,2,52,4.0,1.33,0.99,-0.28,1.51,156,108,1,1,0,1
2024-05-22,8,43,35,5,12,0,5,5,1,8,5,12,178,0,28,0.343,0.868,3.38,0.153,-0.53,8.0,40,13,7,6,2,0,7,1,36,6.75,1.88,1.7,-0.654,-2.1,165,110,5,2,0,0
