GameID,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p
06월 26일,KIA,38,33,4,7,1,4,5,0,2,16,7,144,2,12,0.212,0.649,3.06,-0.438,-0.61,8,38,8,8,8,6,0,6,1,07월 10일,146-88,2-0,60,9,1.75,0.67,-0.064,-3.92
06월 26일,두산,38,30,8,8,1,8,6,0,6,7,10,146,0,13,0.267,0.845,1.79,0.062,3.9,9,38,7,4,4,5,0,2,1,07월 16일,144-93,3-0,59,4,1.33,1.51,0.437,0.59
06월 26일,NC,40,35,3,8,2,3,4,0,5,7,14,144,0,23,0.229,0.737,2.28,-0.154,-1.6,8,40,10,7,5,3,2,7,1,08월 08일,155-94,03월 02일,54,5.63,1.63,1.42,-0.346,-4.91
06월 26일,SSG,40,33,7,10,1,7,3,2,7,8,8,155,0,23,0.303,0.809,3.75,0.347,4.91,9,40,8,3,2,4,0,5,2,07월 14일,144-92,2-0,59,2,1.33,0.86,0.154,1.59
06월 26일,키움,47,43,9,17,2,9,2,1,7,11,8,194,0,25,0.395,0.97,2.13,0.391,4.41,9,41,8,4,4,6,0,4,0,09월 14일,173-106,0-0,32,4,1.56,1.17,0.111,-1.41
06월 26일,롯데,41,34,4,8,0,4,6,0,4,14,9,173,0,19,0.235,0.665,1.83,-0.111,1.41,9,47,17,9,9,2,1,7,2,11월 08일,194-131,2-0,47,9,2.11,1.4,-0.389,-4.41
06월 26일,LG,38,37,3,12,1,3,1,0,6,10,9,129,2,14,0.324,0.747,1.82,-0.012,-1.61,9,34,4,1,1,3,0,8,1,08월 10일,147-90,0-0,68,1,0.78,1.39,0.512,3.59
06월 26일,KT,34,31,1,4,1,1,3,0,8,8,10,147,0,10,0.129,0.432,3.85,-0.51,-3.59,9,38,12,3,3,1,0,6,1,10월 09일,129-97,0-0,40,3,1.44,0.62,0.011,1.59
06월 26일,삼성,37,32,6,7,2,6,4,0,7,13,5,136,1,12,0.219,0.775,1.97,0.208,1.42,9,38,9,2,2,2,0,7,0,06월 12일,147-96,0-0,49,2,1.22,1.01,0.292,2.59
06월 26일,한화,38,34,2,9,0,2,2,0,7,6,12,147,1,15,0.265,0.583,1.45,-0.292,-2.59,9,37,7,6,6,4,0,7,2,05월 13일,136-84,02월 02일,43,6,1.22,0.79,-0.207,-1.41
06월 28일,NC,32,30,0,4,0,0,2,0,9,11,5,124,1,9,0.133,0.321,1.82,-0.385,-4.6,8,38,10,5,4,4,0,7,1,10월 06일,159-97,03월 01일,45,4.5,1.75,0.29,-0.115,-0.93
06월 28일,LG,38,32,5,10,1,4,4,0,7,10,6,159,0,22,0.313,0.816,1.37,0.116,0.93,9,32,4,0,0,2,0,9,0,11월 05일,124-85,0-0,72,0,0.67,0.48,0.384,4.59
06월 28일,두산,30,27,3,6,0,3,2,0,7,7,6,120,0,13,0.222,0.535,5.78,0.05,-1.07,7,28,4,3,2,2,0,5,0,09월 07일,107-67,0-0,56,2.57,0.86,1.18,0.087,0.57
06월 28일,롯데,28,25,3,4,0,3,2,0,5,9,7,107,0,10,0.16,0.502,3.99,-0.087,-0.58,7.1,30,6,3,3,2,0,7,0,07월 06일,120-82,1-0,54,3.68,1.09,1.93,-0.05,1.08
06월 28일,KT,54,43,14,19,2,13,9,0,5,7,12,205,1,24,0.442,1.179,2.28,0.53,9.4,9,40,13,4,4,3,0,6,0,02월 15일,143-98,0-0,43,4,1.78,0.26,-0.031,0.59
06월 28일,삼성,40,37,4,13,0,4,3,0,6,15,2,143,4,17,0.351,0.805,1.07,0.033,-0.6,9,54,19,14,13,9,0,5,2,07월 12일,205-124,03월 02일,33,13,3.11,0.4,-0.53,-9.41
06월 28일,KIA,35,33,2,6,0,2,2,0,3,13,11,134,0,12,0.182,0.562,2.14,-0.26,-2.58,8,37,8,5,5,5,0,8,1,08월 07일,146-93,3-0,36,5.63,1.63,0.47,-0.24,-0.92
06월 28일,키움,37,32,5,8,1,5,5,0,8,8,7,146,0,18,0.25,0.695,1.81,0.24,0.92,9,35,6,2,2,2,0,3,0,11월 13일,134-89,01월 01일,53,2,0.89,0.92,0.26,2.59
06월 28일,SSG,38,32,3,8,1,3,4,1,8,6,10,132,1,17,0.25,0.748,2.97,-0.114,-1.59,8,37,14,6,6,2,0,6,0,06월 07일,144-91,03월 02일,43,6.75,2,1.42,-0.386,-1.92
06월 28일,한화,37,33,6,14,0,4,2,0,6,6,7,144,3,18,0.424,0.899,2.05,0.386,1.92,9,38,8,3,3,4,1,8,1,06월 10일,132-80,2-0,51,3,1.33,1.53,0.114,1.59
06월 29일,KT,34,32,2,6,1,2,2,0,14,8,2,145,1,10,0.188,0.516,1.7,-0.151,-2.58,8,38,10,8,8,6,0,5,1,09월 08일,137-82,0-0,21,9,2,0.4,-0.347,-4.92
06월 29일,삼성,38,32,8,10,1,8,6,0,5,9,8,137,0,13,0.313,0.952,1.55,0.347,4.92,9,34,6,2,1,2,0,14,1,08월 02일,145-96,0-0,71,1,0.89,0.27,0.152,2.59
06월 29일,KIA,33,30,0,4,0,0,3,0,8,8,10,142,1,10,0.133,0.379,6.59,-0.725,-4.58,8,33,6,1,1,3,1,12,0,04월 06일,128-84,0-0,71,1.13,1.13,1.13,0.226,3.08
06월 29일,키움,33,28,1,6,0,1,3,1,12,4,6,128,1,19,0.214,0.563,4.76,-0.225,-3.07,9,33,4,0,0,3,0,8,0,08월 10일,142-91,0-0,78,0,0.78,2.12,0.725,4.59
06월 29일,SSG,44,41,8,16,0,8,2,1,10,7,8,177,2,14,0.39,0.871,0.62,0.401,3.4,9,38,11,3,3,2,0,6,1,10월 08일,156-103,02월 01일,64,3,1.44,0.21,0.1,1.59
06월 29일,한화,38,36,3,11,1,3,2,0,6,10,8,156,2,19,0.306,0.814,0.91,-0.099,-1.61,9,44,16,8,8,2,1,10,0,07월 08일,177-115,03월 01일,9,8,2,0.24,-0.4,-3.41
06월 30일,두산,37,36,1,13,0,1,0,0,9,9,6,130,3,14,0.361,0.795,2.25,-0.293,-3.59,8,36,7,5,5,4,1,6,2,10월 06일,149-84,0-0,28,5.63,1.38,0.44,-0.206,-0.92
06월 30일,롯데,36,30,5,7,2,5,4,1,6,10,6,149,0,12,0.233,0.876,1.1,0.206,0.91,9,37,13,1,1,0,0,9,0,09월 06일,130-88,2-0,55,1,1.44,0.92,0.293,3.59
06월 30일,KT,47,40,13,14,4,13,6,0,11,7,8,194,0,17,0.35,1.21,0.89,0.358,8.41,9,36,7,2,2,2,1,7,0,11월 06일,130-86,02월 01일,51,2,1,0.51,0.141,1.59
06월 30일,삼성,36,32,2,7,0,1,2,1,7,11,6,130,1,15,0.219,0.505,1.57,-0.143,-1.57,9,47,14,13,13,6,0,11,4,07월 08일,194-118,02월 01일,25,13,2.22,0.2,-0.359,-8.41
06월 30일,KIA,44,37,4,9,2,3,5,1,5,18,5,153,0,29,0.243,0.781,3.07,-0.037,0.4,8,38,5,5,5,8,2,8,1,10월 05일,136-78,04월 02일,51,5.63,1.63,2.05,-0.465,-0.92
06월 30일,키움,38,28,5,5,1,5,8,2,8,10,5,136,1,23,0.179,0.752,5.92,0.465,0.91,9,44,9,4,3,5,1,5,2,05월 18일,153-97,0-0,52,3,1.56,2.44,0.036,-0.41
07월 01일,롯데,37,35,1,8,0,1,1,0,8,11,8,142,1,22,0.229,0.557,4.39,-0.619,-3.58,8,38,10,2,2,4,0,9,0,08월 05일,137-85,2-0,55,2.25,1.75,1.32,0.119,2.08
07월 01일,LG,38,32,2,10,0,2,4,0,9,8,5,137,0,26,0.313,0.764,2.89,-0.12,-2.09,9,37,8,1,0,1,0,8,0,11월 08일,142-102,2-0,61,0,1,2.03,0.619,3.59
07월 01일,KIA,39,34,6,11,2,5,3,0,13,6,5,148,2,16,0.324,0.868,2.05,0.069,3.4,8.2,43,7,7,6,9,1,8,3,06월 08일,184-99,04월 02일,41,6.23,1.85,1.89,-0.571,-1.41
07월 01일,SSG,43,31,7,7,3,7,9,1,8,6,8,184,0,21,0.226,0.963,6.97,0.569,1.4,9,39,11,6,5,3,0,13,2,06월 05일,148-104,0-0,50,5,1.56,1.69,-0.07,-3.41
07월 01일,두산,45,42,7,15,0,5,2,1,11,8,7,149,1,26,0.357,0.852,2.41,0.144,2.4,8,43,14,11,3,5,1,5,1,08월 07일,178-108,06월 02일,29,3.38,2.38,0.69,-0.643,-6.92
07월 01일,KT,43,37,11,14,1,11,5,1,5,8,7,178,1,18,0.378,0.951,3.13,0.644,6.91,9,45,15,7,5,2,1,11,0,08월 07일,149-112,2-0,37,5,1.89,0.59,-0.144,-2.41
07월 01일,한화,40,34,5,9,2,5,4,1,9,8,6,141,0,19,0.265,0.888,2.89,0.093,1.41,8,35,6,7,2,3,1,3,1,09월 13일,147-90,01월 01일,55,2.25,1.13,1.47,-0.593,-3.92
07월 01일,키움,35,30,7,6,1,5,3,1,3,13,9,147,0,20,0.2,0.653,3.91,0.595,3.93,9,40,9,5,5,4,1,9,2,08월 06일,141-88,0-0,54,5,1.44,1.37,-0.092,-1.41
07월 02일,롯데,42,33,8,10,2,6,4,0,3,8,14,134,0,22,0.303,0.844,1.31,0.198,3.41,9,37,10,1,1,2,1,7,0,08월 09일,134-91,03월 01일,61,1,1.33,0.45,0.305,3.59
07월 02일,LG,37,34,1,10,0,1,2,1,7,8,9,134,2,14,0.294,0.675,1.83,-0.304,-3.58,9,42,10,8,6,4,0,3,2,08월 14일,134-85,0-0,43,6,1.56,0.3,-0.195,-3.41
07월 02일,KIA,33,32,1,5,0,1,0,1,9,13,5,144,0,9,0.156,0.432,5.92,-0.603,-3.58,8,33,5,2,2,3,1,6,0,11월 06일,123-79,2-0,60,2.25,1,0.69,0.104,2.08
07월 02일,SSG,33,29,2,5,0,2,3,1,6,11,6,123,0,12,0.172,0.48,1.86,-0.103,-2.07,9,33,5,1,1,0,1,9,0,05월 13일,144-92,4-0,61,1,0.56,1.65,0.603,3.59
07월 02일,삼성,35,30,1,4,0,1,4,1,10,8,8,132,1,11,0.133,0.39,0.53,-0.186,-3.59,8,49,15,17,17,10,2,2,2,12월 07일,192-112,06월 06일,12,19.13,3.13,0.17,-0.313,-12.92
07월 02일,NC,49,35,17,15,2,17,10,2,2,12,7,192,1,20,0.429,1.306,1.48,0.314,12.93,9,35,4,1,1,4,1,10,0,08월 08일,132-89,3-0,78,1,0.89,0.12,0.187,3.59
07월 02일,두산,32,28,3,5,1,2,2,0,11,7,6,113,2,7,0.179,0.512,1.87,-0.061,-0.6,8,41,13,8,8,4,0,12,1,03월 06일,152-95,05월 02일,29,9,2.13,0.67,-0.437,-3.92
07월 02일,KT,41,34,8,13,1,8,4,0,12,3,6,152,0,19,0.382,1.112,1.92,0.438,3.91,9,32,5,3,3,2,0,11,1,07월 06일,113-74,0-0,59,3,0.78,0.71,0.061,0.59
07월 02일,한화,35,33,0,5,0,0,2,0,9,14,5,123,0,20,0.152,0.352,5.5,-0.487,-4.59,8,38,7,3,3,7,1,4,0,10월 09일,126-71,0-0,49,3.38,1.75,0.5,-0.013,1.08
07월 02일,키움,38,30,3,7,0,3,7,1,4,10,9,126,1,15,0.233,0.762,1.72,0.013,-1.09,9,35,5,0,0,2,0,9,0,05월 14일,123-86,0-0,69,0,0.78,1.12,0.487,4.59
07월 03일,롯데,32,30,1,5,0,1,1,1,9,9,3,112,2,11,0.167,0.386,2.09,-0.334,-3.58,8,37,9,4,4,5,0,4,0,09월 10일,162-101,1-0,46,4.5,1.75,0.83,-0.165,0.08
07월 03일,LG,37,32,4,9,0,4,5,0,4,9,10,162,1,17,0.281,0.722,1.88,0.163,-0.08,9,32,5,1,1,1,1,9,0,09월 03일,112-75,0-0,63,1,0.67,1.1,0.334,3.59
07월 03일,KIA,33,31,2,6,1,2,1,0,6,9,9,126,0,9,0.194,0.502,3.98,-0.463,-2.57,8,30,6,3,3,1,0,16,1,02월 04일,131-89,0-0,59,3.38,0.88,0.52,-0.037,0.08
07월 03일,SSG,30,29,3,6,1,3,1,0,16,2,4,131,0,6,0.207,0.612,1.9,0.036,-0.08,9,33,6,2,2,1,0,6,1,09월 09일,126-82,0-0,68,2,0.78,1.59,0.462,2.59
07월 03일,삼성,41,37,6,9,1,4,3,1,12,8,8,159,1,13,0.243,0.668,1.2,0.083,1.41,8,46,11,11,10,9,1,9,0,03월 13일,220-129,08월 03일,49,11.25,2.5,2.18,-0.584,-6.92
07월 03일,NC,46,36,11,11,0,10,9,1,9,13,3,220,0,26,0.306,0.846,2.66,0.585,6.91,9,41,9,6,2,3,1,12,1,08월 08일,159-101,03월 03일,44,2,1.33,0.63,-0.083,-1.41
07월 03일,두산,31,31,0,5,0,0,0,0,11,8,6,114,1,8,0.161,0.387,1.47,-0.256,-4.59,8,37,9,6,6,2,2,8,0,06월 10일,129-79,07월 03일,33,6.75,1.38,0.53,-0.242,-1.91
07월 03일,KT,37,33,6,9,0,6,2,2,8,6,10,129,0,13,0.273,0.624,1.84,0.244,1.92,9,31,5,0,0,0,0,11,0,08월 06일,114-83,0-0,81,0,0.56,0.29,0.258,4.59
07월 03일,한화,31,28,1,5,1,1,3,0,5,8,9,140,1,3,0.179,0.579,2.17,-0.637,-3.59,8,32,4,2,2,4,0,9,0,05월 09일,131-72,3-0,48,2.25,1,0.85,0.137,2.08
07월 03일,키움,32,27,2,4,0,2,4,0,9,5,9,131,0,14,0.148,0.48,1.9,-0.138,-2.07,9,31,5,1,1,3,0,5,1,08월 09일,140-85,0-0,53,1,0.89,1.42,0.637,3.59
07월 05일,키움,42,37,4,11,0,2,5,0,6,11,9,178,1,24,0.297,0.678,8.02,0.297,0.41,9,34,5,3,3,0,1,9,2,11월 08일,115-86,2-0,74,3,0.56,1.43,0.203,1.59
07월 05일,두산,34,33,3,5,2,3,0,1,9,11,8,115,0,5,0.152,0.509,2.08,-0.205,-1.58,9,42,11,4,1,5,0,6,0,11월 09일,178-107,06월 01일,55,1,1.78,2.37,-0.297,-0.41
07월 05일,롯데,39,32,3,6,1,3,4,1,6,7,13,144,0,20,0.188,0.61,4.82,-0.233,-1.58,8.2,37,10,4,4,2,0,10,1,08월 07일,118-80,0-0,50,4.15,1.38,1.61,-0.268,1.59
07월 05일,SSG,37,35,4,10,1,4,2,0,10,8,7,118,1,12,0.286,0.753,3.82,0.267,-1.59,9,39,6,3,3,4,1,6,1,07월 13일,144-94,0-0,54,3,1.11,2.07,0.232,1.59
07월 05일,LG,36,35,4,8,2,4,1,0,6,11,8,144,0,10,0.229,0.65,2.57,-0.008,-0.6,9,34,5,1,1,3,0,9,0,08월 08일,106-73,0-0,72,1,0.89,1.89,0.507,2.59
07월 05일,삼성,34,31,1,5,0,1,3,0,9,8,8,106,1,14,0.161,0.396,3.88,-0.506,-2.6,9,36,8,4,4,1,0,6,2,11월 08일,144-91,0-0,52,4,1,0.68,0.006,0.59
07월 05일,NC,39,34,1,5,0,1,2,2,5,16,8,167,0,15,0.147,0.384,3.5,-0.387,-5.09,10,36,6,0,0,0,0,9,0,11월 08일,148-98,0-0,71,0,0.6,1.94,0.886,5.1
07월 05일,한화,36,35,0,6,0,0,0,0,9,11,8,148,0,11,0.171,0.342,2.58,-0.886,-5.1,10,39,5,1,0,2,2,5,0,08월 16일,167-108,2-0,68,0,0.7,2.14,0.387,5.1
07월 06일,키움,38,29,2,3,0,2,5,3,12,8,6,148,0,22,0.103,0.392,4.66,-0.198,-2.57,8,35,8,5,5,2,1,6,1,10월 05일,122-76,02월 02일,56,5.63,1.25,1.35,-0.302,-0.92
07월 06일,두산,35,29,5,8,1,5,2,1,6,10,5,122,0,15,0.276,0.816,3.7,0.301,0.93,9,38,3,2,2,5,3,12,0,08월 06일,148-83,2-0,57,2,0.89,0.87,0.198,2.59
07월 06일,롯데,47,43,12,20,4,12,3,0,6,10,7,170,2,17,0.465,1.326,1.17,0.357,6.4,9,40,8,5,4,4,0,4,4,09월 15일,136-87,1-0,56,4,1.33,0.34,0.143,-1.41
07월 06일,SSG,40,36,5,8,4,5,4,0,4,15,9,136,0,16,0.222,0.856,0.98,-0.144,1.41,9,47,20,12,12,3,0,6,4,10월 07일,170-106,01월 01일,17,12,2.56,0.24,-0.357,-6.41
07월 06일,LG,38,37,10,11,5,10,1,0,8,6,11,159,0,3,0.297,1.1,0.89,0.621,5.41,9,48,18,9,9,4,1,8,1,08월 09일,192-118,1-0,7,9,2.44,0.99,-0.121,-6.41
07월 06일,삼성,48,43,9,18,1,8,4,1,8,8,9,192,2,25,0.419,1.037,2.42,0.121,6.41,9,38,11,10,10,1,0,8,5,06월 11일,159-107,01월 01일,44,10,1.33,0.85,-0.62,-5.41
07월 06일,KT,44,37,8,13,1,8,6,0,9,7,9,159,2,20,0.351,0.973,1.21,0.293,3.43,9,38,9,1,1,4,0,8,1,07월 09일,151-97,3-0,51,1,1.44,0.47,0.206,3.59
07월 06일,KIA,38,33,1,9,1,1,4,0,8,7,9,151,2,25,0.273,0.745,1.94,-0.207,-3.59,9,44,13,8,8,6,0,9,1,07월 09일,159-94,0-0,22,8,2.11,0.27,-0.293,-3.41
07월 06일,NC,42,33,4,11,0,4,6,0,8,9,7,166,0,17,0.333,0.89,3.05,0.187,0.4,9,40,9,3,3,3,0,13,3,10월 03일,158-107,1-0,54,3,1.33,2.64,0.315,1.59
07월 06일,한화,40,36,3,9,3,3,3,0,13,10,3,158,0,19,0.25,0.836,4.28,-0.313,-1.59,9,42,11,4,4,6,0,8,0,09월 07일,166-105,0-0,42,4,1.89,1.41,-0.186,-0.41
07월 07일,키움,37,31,2,6,0,2,5,1,8,10,7,173,1,18,0.194,0.55,5.58,-0.376,-2.58,8,35,6,4,4,4,2,3,0,09월 08일,133-78,0-0,52,4.5,1.25,0.92,-0.124,0.08
07월 07일,두산,35,27,4,6,0,4,4,2,3,9,8,133,1,18,0.222,0.623,2.87,0.125,-0.07,9,37,6,2,2,5,1,8,0,10월 07일,173-109,3-0,50,2,1.22,1.51,0.376,2.6
07월 07일,롯데,31,31,1,5,1,1,0,0,6,11,9,121,0,4,0.161,0.451,0.85,-0.287,-2.59,8,41,13,8,7,4,0,8,2,06월 08일,148-93,04월 04일,35,7.88,2.13,0.36,-0.212,-3.92
07월 07일,SSG,41,35,8,13,2,7,4,0,8,6,8,148,0,22,0.371,1.093,3.53,0.212,3.92,9,31,5,1,1,0,0,6,1,11월 09일,121-87,0-0,79,1,0.56,0.26,0.288,2.59
07월 07일,LG,46,39,11,14,2,11,6,1,7,11,7,200,2,17,0.359,1.021,1.22,0.63,6.4,9,41,13,9,9,1,0,9,2,12월 05일,157-109,0-0,37,9,1.56,0.6,-0.131,-5.41
07월 07일,삼성,41,38,9,13,2,8,1,0,9,12,5,157,0,10,0.342,0.973,1.52,0.129,5.4,9,46,14,11,11,6,1,7,2,11월 07일,200-119,03월 02일,13,11,2.22,0.5,-0.63,-6.41
07월 07일,NC,46,39,11,14,1,11,4,1,6,14,7,206,0,19,0.359,0.9,2.44,0.255,6.38,8,46,16,12,12,7,0,9,1,09월 05일,177-107,09월 06일,43,13.5,2.88,1.32,-0.756,-6.92
07월 07일,한화,46,38,12,16,1,12,7,0,9,9,5,177,0,25,0.421,1.053,2.92,0.757,6.93,9,46,14,11,11,4,1,6,1,07월 14일,206-133,05월 03일,54,11,2,1.05,-0.257,-6.41
07월 08일,LG,46,38,11,11,3,11,5,3,6,11,10,166,0,18,0.289,1.018,1.33,0.295,7.39,9,37,7,4,3,1,0,12,1,09월 07일,134-100,2-0,65,3,0.89,0.27,0.203,-0.41
07월 08일,두산,37,36,4,7,1,4,1,0,12,9,7,134,0,15,0.194,0.522,1.37,-0.203,0.4,9,46,11,11,11,5,3,6,3,11월 10일,166-108,03월 03일,47,11,1.78,0.33,-0.296,-7.4
07월 08일,SSG,46,39,9,12,1,8,3,2,9,8,11,158,1,29,0.308,0.891,3.64,0.478,5.41,9,46,19,8,7,4,0,4,3,08월 10일,154-97,2-0,35,7,2.56,1.59,0.024,-3.41
07월 08일,삼성,46,41,8,19,3,8,4,0,4,8,10,154,3,20,0.463,1.267,3.4,-0.022,3.41,9,46,12,9,8,3,2,9,1,08월 11일,158-100,04월 04일,40,8,1.67,1,-0.477,-5.4
07월 08일,롯데,36,33,3,7,1,3,2,0,4,6,15,128,0,13,0.212,0.644,3.64,-0.075,-1.59,8,33,5,6,5,3,0,8,1,08월 07일,119-77,02월 02일,58,5.63,1,1.13,-0.426,-1.92
07월 08일,KT,33,28,6,5,1,6,3,0,8,8,7,119,0,11,0.179,0.536,3.45,0.426,1.92,9,36,7,3,3,2,0,4,1,06월 15일,128-87,2-0,58,3,1,1.09,0.075,1.6
07월 08일,한화,33,30,3,2,1,3,3,0,8,11,9,132,0,10,0.067,0.319,2.25,-0.097,-1.59,8,41,9,5,4,6,2,8,0,09월 06일,160-88,03월 03일,58,4.5,1.88,1.51,-0.405,-0.92
07월 08일,KIA,41,32,5,9,0,4,6,2,8,9,6,160,0,27,0.281,0.769,4.65,0.406,0.92,9,33,2,3,3,3,0,8,1,11월 09일,132-83,0-0,66,3,0.56,1.63,0.095,1.59
07월 08일,NC,35,30,2,6,1,2,2,2,6,10,8,142,2,12,0.2,0.594,4.88,-0.481,-2.58,8,34,9,3,3,2,0,10,0,08월 04일,134-85,0-0,52,3.38,1.38,0.54,-0.018,1.08
07월 08일,키움,34,31,3,9,0,3,2,0,10,8,4,134,0,11,0.29,0.72,1.38,0.016,-1.06,9,35,6,2,2,2,2,6,1,10월 08일,142-95,0-0,67,2,0.89,1.82,0.482,2.59
07월 09일,LG,47,35,8,9,0,6,10,1,4,12,8,194,0,28,0.257,0.778,2.84,0.801,1.42,9,39,9,6,6,2,0,8,1,06월 14일,156-102,01월 01일,40,6,1.22,1.5,-0.301,-1.41
07월 09일,두산,39,36,6,9,1,6,2,0,8,6,14,156,0,15,0.25,0.671,1.85,0.302,1.39,9,47,9,8,8,10,1,4,0,12월 08일,194-109,07월 05일,40,8,2.11,1.63,-0.801,-1.4
07월 09일,SSG,51,41,13,11,1,12,9,0,12,5,13,216,1,21,0.268,0.815,3.28,1.147,8.88,10,43,12,10,6,1,1,6,2,08월 12일,166-110,1-0,18,5.4,1.3,1.39,-0.646,-4.9
07월 09일,삼성,43,39,10,12,2,10,1,1,6,8,12,166,1,12,0.308,0.846,2.54,0.646,4.89,10,51,11,13,7,9,0,12,1,05월 13일,216-125,06월 02일,59,6.3,2,1.37,-1.146,-8.9
07월 09일,롯데,35,35,1,8,0,1,0,0,9,9,8,129,1,11,0.229,0.486,3.02,-0.479,-3.59,8,35,8,3,2,4,0,8,1,08월 05일,142-86,02월 01일,48,2.25,1.5,0.85,-0.02,1.08
07월 09일,KT,35,30,3,8,1,2,4,0,8,8,5,142,1,18,0.267,0.72,2.17,0.021,-1.07,9,35,8,1,1,0,0,9,0,09월 08일,129-87,1-0,57,1,0.89,1.12,0.48,3.59
07월 09일,한화,39,34,5,12,1,4,2,1,4,11,7,139,3,19,0.353,0.934,1.99,-0.133,1.42,8,41,8,6,5,7,1,10,1,10월 04일,162-92,06월 03일,53,5.63,1.88,1.28,-0.364,-1.92
07월 09일,KIA,41,33,6,8,1,5,7,1,10,10,4,162,0,17,0.242,0.754,2.03,0.366,1.92,9,39,12,5,5,2,1,4,1,11월 07일,139-93,2-0,38,5,1.56,1.99,0.135,-1.41
07월 09일,NC,35,32,1,7,0,1,3,0,5,12,8,141,3,21,0.219,0.536,1.65,-0.17,-3.61,8,45,13,10,8,6,2,6,0,07월 11일,192-107,0-0,22,9,2.38,0.24,-0.329,-5.92
07월 09일,키움,45,37,10,13,0,9,6,2,6,7,11,192,0,19,0.351,0.926,2.33,0.329,5.94,9,35,7,1,1,3,0,5,0,12월 08일,141-89,0-0,64,1,1.11,0.46,0.17,3.59
07월 10일,LG,46,40,9,15,2,9,4,1,3,8,15,174,1,17,0.375,1.01,1.17,0.287,4.39,9,32,6,0,0,1,0,5,0,12월 08일,128-91,0-0,64,0,0.78,0.18,0.214,4.59
07월 10일,두산,32,31,0,6,0,0,1,0,5,12,8,128,1,9,0.194,0.413,1.03,-0.213,-4.59,9,46,15,9,9,4,1,3,2,08월 15일,174-105,03월 01일,30,9,2.11,0.36,-0.287,-4.41
07월 10일,SSG,43,35,7,8,2,6,7,1,6,13,8,171,0,22,0.229,0.829,0.89,0.258,2.42,9,35,5,2,2,4,0,10,1,08월 08일,129-79,4-0,49,2,1,0.52,0.242,2.6
07월 10일,삼성,35,31,2,5,1,2,4,0,10,8,8,129,1,7,0.161,0.515,1.12,-0.242,-2.58,9,43,8,7,7,7,1,6,2,08월 13일,171-99,02월 02일,29,7,1.67,0.26,-0.257,-2.41
07월 10일,롯데,41,37,9,15,2,8,3,0,7,9,6,147,3,12,0.405,1.072,0.97,0.286,4.41,9,37,5,1,0,3,1,6,0,07월 13일,146-95,0-0,70,0,0.89,0.2,0.214,3.59
07월 10일,KT,37,33,1,5,0,1,3,1,6,13,7,146,0,18,0.152,0.395,1.09,-0.212,-3.59,9,41,15,9,9,3,0,7,2,09월 06일,147-99,1-0,26,9,2,0.21,-0.285,-4.41
07월 10일,한화,41,37,3,10,1,3,4,0,9,9,9,151,1,23,0.27,0.692,2.69,-0.08,-1.59,8,36,7,6,6,4,1,7,0,10월 07일,150-89,04월 03일,72,6.75,1.38,1.78,-0.42,-1.91
07월 10일,KIA,36,31,6,7,0,6,4,1,7,10,7,150,1,15,0.226,0.656,3.5,0.42,1.93,9,41,10,3,2,4,0,9,1,09월 09일,151-86,3-0,44,2,1.56,1.56,0.081,1.59
07월 10일,NC,30,27,0,2,0,0,2,1,12,6,7,114,2,4,0.074,0.241,1.97,-0.573,-4.59,8,37,8,2,2,4,1,11,0,05월 06일,150-96,03월 01일,59,2.25,1.5,0.99,0.072,2.09
07월 10일,키움,37,32,2,8,0,2,4,1,11,5,6,150,0,18,0.25,0.632,5.18,-0.073,-2.09,9,30,2,0,0,2,1,12,0,06월 07일,114-81,0-0,88,0,0.44,0.85,0.573,4.59
07월 12일,KIA,40,36,7,11,1,7,4,0,9,6,10,153,1,13,0.306,0.847,0.88,0.314,2.4,9,38,5,1,0,4,0,4,0,12월 13일,151-97,03월 01일,66,0,1,0.24,0.187,3.59
07월 12일,LG,38,34,1,5,0,0,4,0,4,12,13,151,0,21,0.147,0.413,0.78,-0.186,-3.6,9,40,11,7,7,4,0,9,1,06월 10일,153-100,2-0,17,7,1.67,0.17,-0.314,-2.41
07월 12일,키움,39,33,3,9,1,3,4,2,9,10,4,158,2,17,0.273,0.779,2.65,-0.108,-2.58,8,42,11,7,7,7,1,2,1,08월 11일,177-103,02월 01일,50,7.88,2.25,0.86,-0.391,-2.92
07월 12일,SSG,42,32,7,11,1,6,7,1,2,8,11,177,1,21,0.344,0.975,2.66,0.392,2.91,9,39,9,3,3,4,2,9,1,10월 04일,158-94,03월 01일,60,3,1.44,1.14,0.109,2.59
07월 12일,한화,40,29,2,7,0,1,8,0,9,8,4,164,1,23,0.241,0.646,3.99,-0.37,-2.59,8,34,8,3,2,3,0,4,1,12월 06일,122-77,2-0,59,2.25,1.38,1.58,-0.13,1.08
07월 12일,롯데,34,31,3,8,1,3,3,0,4,12,6,122,2,14,0.258,0.679,2.92,0.13,-1.08,9,40,7,2,2,8,0,9,0,08월 04일,164-98,0-0,46,2,1.67,1.87,0.37,2.59
