GameDate,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p,NP_total,NP_strike,IR,IS,home_away,Recent_5_Win,Recent_5_Loss,Result
2024-07-03,8,36,34,1,8,0,1,2,0,10,9,4,132,1,19,0.235,0.602,3.09,-0.326,-4.52,8.0,33,8,4,4,1,0,11,0,50,4.5,1.13,0.27,-0.176,0.9,132,95,0,0,0,2,3,0
2024-07-03,3,33,32,4,8,0,4,1,0,11,8,7,132,0,11,0.25,0.617,1.0,0.173,-0.9,9.0,36,8,1,1,2,0,10,0,70,1.0,1.11,0.99,0.324,4.51,132,84,2,0,1,3,2,1
2024-07-03,7,37,34,3,10,1,3,1,0,9,5,10,143,1,12,0.294,0.747,3.09,-0.07,-2.52,9.0,36,6,2,2,3,0,12,0,77,2.0,1.0,2.19,0.571,2.52,132,90,2,0,0,2,3,1
2024-07-03,6,36,33,2,6,0,2,3,0,12,11,4,132,0,17,0.182,0.432,6.3,-0.569,-2.52,9.0,37,10,3,3,1,0,9,1,63,3.0,1.22,0.67,0.072,2.52,143,92,2,0,1,3,2,0
2024-07-03,0,43,38,6,14,2,6,3,1,6,7,9,155,2,18,0.368,1.061,2.47,0.426,0.48,9.0,36,7,4,4,2,1,9,1,48,4.0,1.0,1.81,0.072,2.52,163,100,6,2,0,2,3,1
2024-07-03,2,36,33,4,7,1,4,2,1,9,12,6,163,0,8,0.212,0.581,3.55,-0.074,-2.52,9.0,43,14,6,6,3,1,6,2,46,6.0,1.89,1.33,-0.428,-0.49,155,107,2,2,1,3,2,0
2024-07-03,5,36,33,1,7,0,1,3,0,9,5,9,139,1,21,0.212,0.52,4.28,-0.354,-4.52,8.0,33,9,4,4,0,0,8,2,48,4.5,1.13,0.34,-0.147,0.9,116,80,1,0,0,1,4,0
2024-07-03,9,33,31,4,9,2,4,0,0,8,10,6,116,0,13,0.29,0.774,1.21,0.147,-0.91,9.0,36,7,1,1,3,0,9,0,62,1.0,1.11,1.03,0.353,4.51,139,91,1,0,1,4,1,1
2024-07-04,4,42,33,3,4,0,3,7,2,13,7,6,167,0,21,0.121,0.492,2.37,-0.336,-1.52,8.0,38,10,6,4,4,0,9,2,47,4.5,1.75,0.24,-0.162,-1.09,163,108,2,0,0,3,2,0
2024-07-04,1,38,34,6,10,2,6,4,0,9,7,9,163,1,23,0.294,0.868,0.67,0.163,1.1,9.0,42,4,3,0,7,2,13,0,69,0.0,1.22,0.59,0.337,1.51,167,105,5,2,1,2,3,1
2024-07-04,8,39,32,3,8,0,3,4,0,9,11,8,147,0,16,0.25,0.629,1.95,-0.033,-2.52,9.0,36,4,2,2,4,1,7,0,63,2.0,0.89,2.0,0.533,3.52,138,87,2,1,0,2,3,1
2024-07-04,3,36,31,2,4,0,2,4,1,7,7,9,138,0,15,0.129,0.411,7.5,-0.534,-3.52,9.0,39,8,3,3,4,0,9,0,57,3.0,1.33,0.72,0.033,2.51,147,99,0,0,1,3,2,0
2024-07-04,7,37,33,5,9,0,3,3,0,10,8,11,172,1,11,0.273,0.627,1.18,0.199,-0.53,8.0,43,14,13,11,4,0,4,0,37,12.38,2.25,0.52,-0.7,-8.09,163,109,4,3,0,2,3,0
2024-07-04,6,43,37,13,14,0,9,4,0,4,6,6,163,0,17,0.378,0.871,1.36,0.697,8.11,9.0,37,9,5,5,3,0,10,0,30,5.0,1.33,0.46,-0.199,0.51,172,110,0,0,1,3,2,1
2024-07-04,0,44,41,8,14,2,8,3,0,12,8,7,162,0,16,0.341,1.02,7.3,0.386,2.48,9.0,33,5,3,3,2,0,8,2,49,3.0,0.78,0.76,0.114,1.52,144,93,0,0,0,3,2,1
2024-07-04,2,33,31,3,5,2,3,2,0,8,7,8,144,0,6,0.161,0.567,1.76,-0.114,-1.5,9.0,44,14,8,8,3,0,12,2,59,8.0,1.89,1.49,-0.385,-2.49,162,107,2,0,1,2,3,0
2024-07-04,5,44,40,0,7,0,0,2,0,11,9,13,153,0,16,0.175,0.439,3.37,-1.1,-7.36,11.0,40,3,2,1,2,1,12,1,80,0.82,0.45,2.09,0.598,7.34,169,108,0,0,0,1,4,0
2024-07-04,9,40,37,2,3,1,2,2,1,12,6,13,169,0,11,0.081,0.312,2.92,-0.599,-7.36,12.0,44,7,0,0,2,0,11,0,77,0.0,0.75,2.25,1.1,7.36,153,111,2,0,1,4,1,1
2024-07-09,0,48,43,11,17,1,11,4,0,4,12,9,170,0,24,0.395,1.019,0.8,0.381,5.48,9.0,39,9,4,4,3,0,5,1,43,4.0,1.33,0.45,0.119,1.52,130,81,3,0,0,3,2,1
2024-07-09,8,39,36,4,9,1,4,3,0,5,7,15,130,1,20,0.25,0.669,0.85,-0.119,-1.52,9.0,48,17,11,11,4,0,4,1,29,11.0,2.33,0.27,-0.382,-5.48,170,114,4,3,1,2,3,0
2024-07-09,6,35,33,3,10,2,3,1,0,10,8,9,130,1,11,0.303,0.839,2.77,-0.097,-2.52,8.0,36,6,5,2,5,1,7,0,65,2.25,1.38,2.67,-0.404,-0.09,124,76,2,2,0,3,2,0
2024-07-09,3,36,30,5,6,0,3,5,1,7,6,7,124,1,17,0.2,0.633,8.01,0.404,0.09,9.0,35,10,3,3,1,0,10,2,56,3.0,1.22,1.19,0.097,2.51,130,92,0,0,1,2,3,1
2024-07-09,4,37,33,4,8,1,3,3,1,6,4,10,168,1,7,0.242,0.657,2.64,-0.017,-0.52,8.0,40,10,7,5,4,1,9,1,44,5.63,1.75,0.67,-0.482,-2.1,161,100,3,1,0,3,2,0
2024-07-09,5,40,32,7,10,1,6,4,1,9,11,7,161,0,15,0.313,0.895,1.93,0.48,2.08,9.0,37,8,4,4,3,1,6,1,53,4.0,1.22,1.32,0.017,0.53,168,104,2,1,1,2,3,1
2024-07-10,0,39,34,5,7,0,4,3,0,7,11,10,157,0,10,0.206,0.498,3.47,0.166,-0.12,10.0,41,10,2,2,1,1,7,1,54,1.8,1.1,0.87,0.335,4.13,174,111,1,0,0,4,1,1
2024-07-10,8,41,39,2,10,1,2,1,1,7,10,11,174,1,18,0.256,0.678,2.22,-0.336,-4.13,10.0,39,7,5,4,3,0,7,0,79,3.6,1.0,1.99,-0.165,0.12,157,103,3,2,1,1,4,0
2024-07-10,6,41,35,7,11,1,7,5,1,6,10,9,154,2,18,0.314,0.872,2.16,0.122,-0.52,9.0,34,6,0,0,2,0,4,0,69,0.0,0.89,0.34,0.378,4.52,110,76,0,0,0,3,2,1
2024-07-10,3,34,32,0,6,0,0,2,0,4,9,9,110,2,15,0.188,0.454,1.79,-0.378,-4.53,9.0,41,11,7,7,5,1,6,1,58,7.0,1.78,0.51,-0.121,0.53,154,90,6,2,1,2,3,0
2024-07-10,4,40,36,6,10,1,6,3,0,8,10,6,145,0,19,0.278,0.694,1.55,0.186,0.48,9.0,33,3,1,0,2,0,12,0,76,0.0,0.56,0.37,0.314,4.51,125,84,0,0,0,3,2,1
2024-07-10,5,33,31,1,3,0,0,2,0,12,11,5,125,0,13,0.097,0.281,1.37,-0.314,-4.52,9.0,40,10,6,4,3,0,8,1,47,4.0,1.44,0.32,-0.185,-0.49,145,97,0,0,1,2,3,0
2024-07-10,1,44,41,6,11,1,5,3,0,12,11,7,181,0,18,0.268,0.757,1.58,-0.086,-0.14,9.2,47,8,7,7,8,2,11,1,31,6.52,1.66,1.3,-0.414,0.13,198,118,8,4,0,4,1,0
2024-07-10,7,47,37,7,8,1,7,8,2,11,6,12,198,1,22,0.216,0.734,2.91,0.415,-0.14,10.0,44,11,6,6,3,0,12,1,49,5.4,1.4,1.72,0.085,0.12,181,114,1,0,1,1,4,1
2024-07-10,9,38,38,6,10,2,5,0,0,7,5,6,127,0,14,0.263,0.737,0.83,-0.007,1.48,8.0,44,16,15,15,4,1,11,2,24,16.88,2.5,0.17,-0.492,-10.11,172,99,0,0,0,2,3,0
2024-07-10,2,44,36,15,16,2,15,4,1,11,6,14,172,0,12,0.444,1.266,1.4,0.492,10.09,9.0,38,10,6,5,0,0,7,2,36,5.0,1.11,0.34,0.008,-1.48,127,84,0,0,1,3,2,1
2024-07-11,0,37,33,4,8,0,4,2,0,6,9,6,144,0,16,0.242,0.543,1.36,0.102,-1.53,9.0,34,4,2,0,4,0,11,0,79,0.0,0.89,1.1,0.399,3.53,142,90,3,1,0,4,1,1
2024-07-11,8,34,30,2,4,0,1,4,0,11,12,8,142,2,9,0.133,0.368,2.45,-0.398,-3.52,9.0,37,8,4,4,2,0,6,0,54,4.0,1.11,0.38,-0.101,1.51,144,94,0,0,1,1,4,0
2024-07-11,6,42,40,4,8,0,4,2,0,10,10,11,152,1,10,0.2,0.513,2.45,-0.442,-2.74,10.1,47,11,5,5,6,0,8,0,50,4.35,1.65,2.24,-0.058,2.74,173,103,1,1,0,3,2,0
2024-07-11,3,47,41,5,11,0,5,6,0,8,9,13,173,1,18,0.268,0.703,4.32,0.058,-2.75,11.0,42,8,4,4,2,0,10,0,47,3.27,0.91,1.53,0.442,2.74,152,100,0,0,1,2,3,1
2024-07-11,4,36,33,4,6,1,4,3,0,12,4,12,143,1,12,0.182,0.523,3.26,-0.301,-0.51,8.0,40,14,5,5,2,0,6,2,37,5.63,2.0,0.26,-0.198,-1.08,156,107,4,0,0,3,2,0
2024-07-11,5,40,37,5,14,2,5,2,0,6,6,8,156,0,20,0.378,0.951,0.91,0.2,1.09,9.0,36,6,4,2,3,0,12,1,74,2.0,1.0,2.49,0.301,0.53,143,98,5,2,1,2,3,1
2024-07-11,1,53,40,12,13,2,11,12,1,7,8,5,212,0,30,0.325,1.041,0.57,0.284,6.49,9.0,41,11,1,1,3,0,12,0,45,1.0,1.56,0.49,0.217,3.5,169,106,3,0,0,3,2,1
2024-07-11,7,41,38,1,11,0,1,3,0,12,9,10,169,0,19,0.289,0.657,1.63,-0.216,-3.52,9.0,53,13,12,9,12,1,7,2,32,9.0,2.78,0.26,-0.284,-6.48,212,123,2,1,1,2,3,0
2024-07-11,9,36,33,4,6,3,4,1,2,11,8,7,150,0,11,0.182,0.735,2.17,-0.293,-0.53,8.0,39,11,6,6,4,0,8,4,23,6.75,1.88,0.49,-0.209,-1.1,149,97,0,0,0,2,3,0
2024-07-11,2,39,34,6,11,4,6,4,0,8,3,13,149,0,21,0.324,1.101,0.84,0.207,1.09,9.0,36,6,4,4,1,2,11,3,55,4.0,0.78,1.27,0.293,0.51,150,101,1,0,1,3,2,1
2024-07-12,2,42,33,9,8,2,8,7,0,9,10,7,179,0,18,0.242,0.79,2.68,0.477,4.5,9.0,40,7,5,3,4,1,10,1,46,3.0,1.22,1.37,0.022,0.52,148,91,1,0,0,5,0,1
2024-07-12,1,40,33,5,7,1,4,4,1,10,7,9,148,0,19,0.212,0.732,1.84,-0.022,-0.52,9.0,42,8,9,8,7,0,9,2,26,8.0,1.67,0.7,-0.479,-4.49,179,109,3,3,1,0,5,0
2024-07-12,8,32,29,0,8,0,0,3,0,8,8,15,136,3,6,0.276,0.654,1.59,-0.33,-5.5,8.0,39,11,6,6,3,0,1,0,42,6.75,1.75,0.27,-0.17,-1.09,146,95,1,1,0,2,3,0
2024-07-12,6,39,35,6,11,0,6,3,0,1,8,3,146,0,18,0.314,0.797,1.55,0.17,1.09,9.0,32,8,0,0,3,0,8,0,63,0.0,1.22,0.37,0.33,5.51,136,87,0,0,1,3,2,1
2024-07-12,5,47,40,14,13,0,14,7,0,5,7,14,189,1,20,0.325,0.876,0.74,0.397,8.5,9.0,40,8,6,6,4,1,5,3,58,6.0,1.33,0.19,0.104,-0.48,141,91,2,0,0,3,2,1
2024-07-12,0,40,35,6,8,3,6,4,1,5,8,14,141,1,14,0.229,0.868,0.67,-0.107,0.49,9.0,47,13,14,11,7,0,5,0,21,11.0,2.22,0.31,-0.394,-8.47,189,113,3,3,1,2,3,0
2024-07-12,7,39,34,5,6,0,5,3,1,5,8,6,148,0,17,0.176,0.462,3.63,0.276,-0.53,9.0,43,13,4,4,4,1,10,0,33,4.0,1.89,1.8,0.225,1.51,150,101,2,0,0,3,2,1
2024-07-12,4,43,37,4,13,0,4,4,1,10,8,16,150,1,18,0.351,0.834,3.26,-0.225,-1.51,9.0,39,6,5,3,3,1,5,0,52,3.0,1.0,1.82,-0.276,0.52,148,95,2,2,1,2,3,0
2024-07-12,3,34,31,2,5,1,2,3,0,9,5,9,127,1,11,0.161,0.493,0.66,-0.165,-1.51,8.0,40,14,9,8,2,2,7,4,10,9.0,2.0,0.16,-0.336,-2.1,156,98,0,0,0,4,1,0
2024-07-12,9,40,36,9,14,4,8,2,2,7,3,14,156,1,14,0.389,1.2,0.76,0.334,2.09,9.0,34,5,2,2,3,0,9,1,79,2.0,0.89,0.1,0.164,1.51,127,84,0,0,1,1,4,1
2024-07-13,2,41,32,4,6,0,3,9,0,9,7,9,186,1,23,0.188,0.554,2.27,-0.194,-3.51,8.0,40,12,8,8,5,1,6,1,29,9.0,2.13,0.61,-0.305,-3.09,153,97,6,3,0,5,0,0
2024-07-13,1,40,34,8,12,1,7,5,1,6,10,7,153,2,19,0.353,0.921,1.23,0.305,3.1,9.0,41,6,4,2,9,0,9,0,40,2.0,1.67,1.31,0.193,3.52,186,103,4,0,1,0,5,1
2024-07-13,8,39,35,7,9,2,7,3,0,7,12,10,141,1,14,0.257,0.737,0.94,0.203,1.5,9.0,42,10,3,3,3,2,5,1,64,3.0,1.44,0.49,0.299,1.52,156,104,2,0,0,1,4,1
2024-07-13,6,42,37,3,10,1,3,3,2,5,10,9,156,0,23,0.27,0.762,1.58,-0.299,-1.52,9.0,39,9,7,7,3,0,7,2,35,7.0,1.33,0.38,-0.201,-1.48,141,91,2,1,1,4,1,0
2024-07-13,5,50,45,15,18,2,15,2,1,6,12,11,179,0,19,0.4,1.029,2.13,0.962,9.46,9.0,44,10,9,5,5,1,5,1,48,5.0,1.67,1.03,-0.462,-4.48,175,102,5,3,0,4,1,1
2024-07-13,0,44,37,9,10,1,8,5,1,5,4,18,175,0,17,0.27,0.769,1.43,0.465,4.49,9.0,50,18,15,12,2,1,6,2,55,12.0,2.22,0.74,-0.963,-9.48,179,110,2,2,1,1,4,0
2024-07-13,7,40,34,6,9,2,6,4,0,8,5,10,149,2,18,0.265,0.871,4.6,0.362,0.49,9.0,34,5,3,3,3,1,8,0,65,3.0,0.89,1.92,0.139,2.51,128,86,1,1,0,3,2,1
2024-07-13,4,34,29,3,5,0,3,3,1,8,12,4,128,0,11,0.172,0.445,1.77,-0.137,-2.5,9.0,40,9,6,3,4,0,8,2,59,3.0,1.44,1.07,-0.361,-0.48,149,91,7,4,1,2,3,0
2024-07-13,3,43,38,5,13,1,5,3,1,6,7,11,168,0,22,0.342,0.905,1.99,-0.137,-0.53,8.0,44,18,11,11,4,0,4,1,24,12.38,2.75,0.33,-0.362,-6.1,137,89,1,1,0,4,1,0
2024-07-13,9,44,40,11,18,1,11,4,0,4,7,12,137,1,16,0.45,1.1,1.45,0.362,6.1,9.0,43,13,5,5,3,1,6,1,53,5.0,1.78,0.36,0.138,0.52,168,111,3,2,1,1,4,1
2024-07-14,2,42,31,6,5,1,6,8,2,13,9,8,195,0,18,0.161,0.689,3.4,0.349,0.48,9.0,33,9,2,2,0,1,6,0,47,2.0,1.0,0.68,0.151,3.51,129,99,0,0,0,4,1,1
2024-07-14,1,33,32,2,9,0,2,0,1,6,4,8,129,2,9,0.281,0.616,1.64,-0.15,-3.53,9.0,42,5,6,6,8,2,13,1,60,6.0,1.44,1.26,-0.348,-0.49,195,113,3,2,1,1,4,0
2024-07-14,8,43,36,8,12,0,8,5,0,7,9,3,161,0,19,0.333,0.738,2.22,0.397,1.5,9.0,38,12,4,3,2,1,10,1,55,3.0,1.56,0.66,0.103,1.51,151,102,0,0,0,2,3,1
2024-07-14,6,38,35,4,12,1,3,2,1,10,7,10,151,2,15,0.343,0.881,2.52,-0.103,-1.51,9.0,43,12,8,8,5,0,7,0,40,8.0,1.89,0.65,-0.396,-1.48,161,97,5,5,1,3,2,0
2024-07-14,5,41,35,4,11,0,4,5,1,8,7,13,163,2,20,0.314,0.786,2.27,0.095,-1.5,8.0,47,12,13,11,9,0,4,0,52,12.38,2.63,0.85,-0.594,-8.08,169,103,6,4,0,4,1,0
2024-07-14,0,47,37,13,12,0,12,9,0,4,10,5,169,2,27,0.324,0.889,2.48,0.595,8.1,9.0,41,11,4,4,5,1,8,0,43,4.0,1.78,1.44,-0.095,1.52,163,99,3,2,1,1,4,1
2024-07-16,7,40,31,4,8,1,4,6,0,8,6,7,143,1,23,0.258,0.765,2.86,0.059,-0.52,9.0,36,8,3,3,2,0,10,1,62,3.0,1.11,1.92,0.442,2.51,144,99,3,0,0,5,0,1
2024-07-16,3,36,34,3,8,1,3,2,0,10,6,8,144,0,12,0.235,0.631,4.71,-0.442,-2.51,9.0,40,8,4,4,6,0,8,1,51,4.0,1.56,0.71,-0.057,0.51,143,91,0,0,1,0,5,0
2024-07-16,1,31,29,0,2,0,0,2,0,11,6,10,121,0,4,0.069,0.198,1.17,-0.5,-4.52,8.0,35,9,4,4,4,1,2,1,60,4.5,1.63,0.92,0.001,0.91,141,80,5,3,0,3,2,0
2024-07-16,4,35,29,4,9,1,4,4,1,2,11,5,141,1,12,0.31,0.86,4.33,0.001,-0.91,9.0,31,2,0,0,2,0,11,0,83,0.0,0.44,0.53,0.499,4.51,121,74,0,0,1,2,3,1
2024-07-17,5,44,36,9,13,1,8,6,1,5,8,10,157,2,23,0.361,0.955,1.97,-0.139,3.47,8.0,42,13,12,12,6,0,3,3,10,13.5,2.38,0.21,-0.363,-7.1,164,98,0,0,0,1,4,0
2024-07-17,8,42,34,12,13,3,11,6,0,3,9,10,164,1,17,0.382,1.139,0.47,0.362,7.08,9.0,44,13,9,8,6,1,5,1,63,8.0,2.11,0.89,0.137,-3.48,157,98,5,3,1,4,1,1
2024-07-17,7,41,38,9,11,2,9,2,1,13,9,10,186,1,12,0.289,0.894,0.97,0.245,3.48,9.0,38,8,2,1,4,0,7,1,65,1.0,1.33,0.2,0.253,3.51,145,97,1,0,0,5,0,1
2024-07-17,3,38,34,2,8,1,1,4,0,7,8,6,145,2,13,0.235,0.64,1.01,-0.253,-3.51,9.0,41,11,9,8,2,1,13,2,36,8.0,1.44,0.17,-0.247,-3.49,186,124,1,0,1,0,5,0
2024-07-17,2,40,34,5,9,0,5,6,0,7,8,6,160,3,15,0.265,0.757,1.41,0.055,-0.53,8.0,41,11,10,10,7,0,5,2,30,11.25,2.25,0.75,-0.552,-5.1,167,91,4,4,0,1,4,0
2024-07-17,0,41,29,10,11,2,10,7,0,5,12,4,167,0,20,0.379,1.198,1.11,0.553,5.11,9.0,40,9,5,5,6,0,7,0,31,5.0,1.67,0.67,-0.053,0.51,160,94,4,0,1,4,1,1
2024-07-17,1,49,42,2,11,0,2,6,1,12,8,11,195,1,30,0.262,0.653,3.29,-0.398,-4.13,9.2,40,6,6,6,5,0,9,1,73,5.59,1.14,2.59,-0.104,4.14,167,101,5,5,0,3,2,0
2024-07-17,4,40,35,6,6,1,6,5,0,9,10,9,167,0,12,0.171,0.561,3.45,0.104,-4.11,10.0,49,11,2,2,6,1,12,0,53,1.8,1.7,1.83,0.398,4.13,195,125,4,0,1,2,3,1
2024-07-17,6,34,33,1,9,1,1,1,0,2,8,9,112,1,7,0.273,0.658,1.18,-0.261,-4.51,8.0,33,8,5,2,0,0,8,0,34,2.25,1.0,0.16,-0.241,-0.11,126,86,0,0,0,0,5,0
2024-07-17,9,33,32,5,8,0,5,0,0,8,9,13,126,1,8,0.25,0.555,1.83,0.239,0.09,9.0,34,9,1,1,1,0,2,1,63,1.0,1.11,0.37,0.259,4.52,112,79,0,0,1,5,0,1
2024-07-18,7,52,39,12,12,2,12,10,1,7,11,11,216,1,26,0.308,0.955,1.67,0.64,5.88,10.0,51,17,8,7,4,0,6,1,25,6.3,2.1,0.87,-0.141,-1.86,182,119,4,1,0,5,0,1
2024-07-18,3,51,44,8,17,1,8,4,0,6,10,12,182,0,31,0.386,0.884,2.07,0.142,1.85,10.0,52,12,12,12,10,1,7,2,68,10.8,2.2,0.73,-0.641,-5.87,216,128,3,3,1,0,5,0
2024-07-18,2,38,34,4,9,2,4,3,1,9,10,4,143,1,11,0.265,0.842,1.16,0.036,-0.51,8.0,44,16,10,10,5,0,6,1,36,11.25,2.63,0.72,-0.537,-5.1,165,105,5,2,0,1,4,0
2024-07-18,0,44,38,10,16,1,8,5,0,6,8,6,165,1,27,0.421,1.067,1.05,0.535,5.1,9.0,38,9,4,4,3,1,9,2,42,4.0,1.33,0.84,-0.037,0.52,143,91,2,0,1,4,1,1
2024-07-18,1,30,30,3,4,1,3,0,0,10,7,13,113,1,5,0.133,0.366,2.54,-0.161,-2.52,9.0,32,3,2,2,2,0,7,1,67,2.0,0.56,1.89,0.659,3.51,147,94,0,0,0,3,2,1
2024-07-18,4,32,30,2,3,1,2,2,0,7,10,4,147,0,3,0.1,0.356,6.43,-0.658,-3.51,9.0,30,4,3,3,0,0,10,1,71,3.0,0.44,0.69,0.159,2.52,113,82,0,0,1,2,3,0
2024-07-18,6,41,38,3,12,1,3,2,1,3,8,6,168,1,24,0.316,0.866,4.24,-0.421,-2.52,8.0,31,6,4,3,2,0,7,0,47,3.38,1.0,0.7,-0.078,0.9,123,82,0,0,0,0,5,0
2024-07-18,9,31,27,4,6,0,2,2,0,7,7,14,123,1,9,0.222,0.498,1.4,0.078,-0.91,9.0,41,12,3,3,2,1,3,1,42,3.0,1.56,2.0,0.421,2.51,168,105,0,0,1,5,0,1
2024-07-19,1,36,33,7,9,3,7,1,1,6,12,8,131,1,6,0.273,0.942,1.14,0.162,1.48,8.0,49,16,16,16,6,4,3,2,29,18.0,2.75,0.65,-0.662,-13.1,198,119,9,7,0,2,3,0
2024-07-19,8,49,39,16,16,2,15,6,4,3,11,7,198,1,20,0.41,1.249,2.83,0.661,13.09,9.0,36,9,7,7,1,1,6,3,43,7.0,1.11,0.44,-0.162,-1.49,131,87,0,0,1,3,2,1
2024-07-19,3,31,28,3,3,1,3,2,1,13,10,12,121,2,2,0.107,0.408,0.98,-0.13,-0.54,8.0,43,13,9,9,4,1,3,4,28,10.13,2.13,0.24,-0.372,-4.1,163,104,0,0,0,1,4,0
2024-07-19,5,43,37,9,13,4,9,4,1,3,5,7,163,0,22,0.351,1.122,0.9,0.369,4.1,9.0,31,3,3,3,2,1,13,1,65,3.0,0.56,0.22,0.129,0.51,121,78,0,0,1,4,1,1
2024-07-19,9,33,29,0,2,0,0,2,1,9,7,8,134,0,15,0.069,0.225,2.83,-0.449,-5.52,8.0,37,11,6,5,2,0,9,0,71,5.63,1.63,0.8,-0.049,-1.09,150,93,4,3,0,2,3,0
2024-07-19,7,37,35,6,11,0,6,2,0,9,12,6,150,0,16,0.314,0.751,2.49,0.048,1.1,9.0,33,2,0,0,2,1,9,0,76,0.0,0.44,0.85,0.452,5.51,134,90,0,0,1,3,2,1
2024-07-19,0,41,39,7,13,2,7,2,0,9,12,9,174,1,14,0.333,0.956,1.01,0.251,1.48,9.0,33,3,3,2,3,1,5,1,65,2.0,0.67,1.11,0.25,2.51,130,78,1,0,0,3,2,1
2024-07-19,6,33,29,3,3,1,3,3,1,5,6,11,130,1,7,0.103,0.453,1.85,-0.249,-2.53,9.0,41,13,7,7,2,0,9,2,40,7.0,1.67,0.43,-0.252,-1.48,174,112,2,0,1,2,3,0
2024-07-19,4,45,40,10,15,2,10,2,1,8,11,5,175,0,24,0.375,1.044,1.85,0.439,5.46,9.0,38,9,6,6,4,0,8,3,62,6.0,1.44,1.07,0.061,-0.48,155,99,1,0,0,4,1,1
2024-07-19,2,38,32,6,9,3,6,4,0,8,9,7,155,2,12,0.281,0.976,1.81,-0.061,0.49,9.0,45,15,10,9,2,1,8,2,47,9.0,1.89,0.68,-0.439,-5.48,175,118,3,0,1,1,4,0
2024-07-20,0,48,43,8,16,3,7,4,1,9,8,9,169,0,30,0.372,1.066,1.1,0.352,2.49,9.0,40,10,4,1,2,1,9,1,60,1.0,1.33,0.32,0.148,0.52,148,101,1,0,0,4,1,1
2024-07-20,6,40,37,4,10,1,3,2,1,9,9,8,148,1,19,0.27,0.703,0.94,-0.147,-0.55,9.0,48,16,8,7,4,1,9,3,30,7.0,2.22,0.3,-0.354,-2.49,169,106,7,2,1,1,4,0
2024-07-20,4,39,36,4,11,1,4,3,0,2,11,9,134,1,15,0.306,0.803,1.64,0.164,0.48,8.0,50,22,21,15,4,1,2,4,22,16.88,3.25,0.36,-0.664,-16.09,165,104,3,3,0,4,1,0
2024-07-20,2,50,43,21,22,4,17,4,1,2,12,9,165,1,17,0.512,1.435,2.49,0.664,16.08,9.0,39,11,4,4,3,0,2,1,42,4.0,1.56,0.4,-0.164,-0.48,134,91,0,0,1,1,4,1
2024-07-21,1,34,33,3,7,0,3,0,1,9,11,7,118,1,6,0.212,0.447,1.46,-0.098,-3.52,8.0,36,9,6,6,4,1,4,1,44,6.75,1.63,0.91,-0.402,-1.1,138,85,4,2,0,1,4,0
2024-07-21,8,36,31,6,9,1,6,4,1,4,9,8,138,1,13,0.29,0.841,3.52,0.403,1.11,9.0,34,7,3,2,0,1,9,0,60,2.0,0.78,0.77,0.097,3.52,118,89,2,0,1,4,1,1
2024-07-21,3,35,28,7,5,2,7,3,1,7,7,11,110,1,6,0.179,0.658,2.41,0.216,1.48,9.0,34,7,2,2,0,0,8,0,60,2.0,0.78,0.77,0.285,2.51,140,102,0,0,0,1,4,1
2024-07-21,5,34,33,2,7,0,2,0,0,8,12,5,140,0,9,0.212,0.509,2.21,-0.284,-2.52,9.0,35,5,7,7,3,1,7,2,52,7.0,0.89,0.6,-0.217,-1.48,110,69,0,0,1,4,1,0
2024-07-21,9,41,37,8,12,3,8,2,0,7,6,9,163,2,16,0.324,0.945,1.69,0.258,2.48,9.0,38,8,2,2,5,0,9,0,52,2.0,1.44,0.74,0.241,2.52,123,76,0,0,0,2,3,1
2024-07-21,7,38,33,2,8,0,1,5,0,9,9,10,123,1,17,0.242,0.675,1.87,-0.24,-2.51,9.0,41,12,8,7,2,0,7,3,37,7.0,1.56,0.35,-0.259,-2.49,163,109,3,0,1,3,2,0
2024-07-21,0,44,36,8,11,2,7,4,1,10,8,5,167,0,27,0.306,0.937,1.45,0.771,2.47,9.0,44,7,7,7,9,1,11,1,43,7.0,1.78,1.49,-0.274,-1.49,172,102,7,2,0,4,1,1
2024-07-21,6,44,31,7,7,1,7,9,1,11,10,6,172,1,23,0.226,0.77,3.87,0.272,1.47,9.0,44,11,8,6,4,1,10,2,46,6.0,1.67,1.23,-0.773,-2.49,167,101,1,0,1,1,4,0
2024-07-21,4,44,34,5,7,1,4,9,1,6,9,4,176,1,22,0.206,0.739,2.79,0.157,0.47,8.0,39,13,6,6,2,1,10,2,52,6.75,1.88,2.96,-0.659,1.52,145,100,3,0,0,3,2,0
2024-07-21,2,39,36,6,13,2,6,2,1,10,9,12,145,0,18,0.361,0.966,4.1,0.658,-1.53,9.0,44,7,5,4,9,1,6,1,34,4.0,1.78,1.0,-0.158,-0.49,176,97,5,1,1,2,3,1
2024-07-23,3,33,29,3,5,0,3,2,1,11,9,8,153,1,8,0.172,0.449,3.36,-0.193,-1.51,8.0,37,12,6,6,3,0,3,1,31,6.75,1.88,0.52,-0.308,-1.1,141,88,2,0,0,1,4,0
2024-07-23,1,37,33,6,12,1,6,3,0,3,7,7,141,1,14,0.364,0.902,1.53,0.307,1.09,9.0,33,5,3,3,2,1,11,0,54,3.0,0.78,1.01,0.192,1.51,153,93,2,2,1,4,1,1
