home_Team,away_Team,home_Recent_5_Win,home_Recent_5_Loss,home_OPS,home_BB,home_HBP,home_SO,home_ERA,home_BB_p,home_K,home_IR,home_IS,home_TBF,away_OPS,away_BB,away_HBP,away_SO,away_ERA,away_BB_p,away_K,away_IR,away_IS,away_TBF
2,0,2,3,1.327,2.4,1,6.2,4.058000000000001,2.4,4.4,0,0,37.2,0.631,4.8,0,6.2,4.65,3.0,7.8,2,0,38.8
4,5,2,3,0.918,2.4,1,7.0,3.126,2.2,6.0,7,3,36.4,0.835,3.8,2,7.0,1.4,4.2,9.6,2,1,37.6
2,1,4,1,0.621,3.6,0,7.8,2.8000000000000016,1.6,8.0,1,0,36.8,0.691,3.0,0,9.6,2.756,2.2,6.0,0,0,35.2
1,3,3,2,0.523,2.6,0,7.2,6.928,5.8,8.2,0,0,41.6,0.596,5.2,1,7.4,6.575999999999999,2.2,6.6,0,0,41.8
7,0,2,3,0.606,2.2,0,8.2,7.774000000000001,2.2,7.2,0,0,40.4,0.818,2.6,0,6.8,3.75,5.6,8.6,1,1,39.2
6,2,3,2,0.439,2.6,2,6.8,2.5,3.2,8.8,3,3,36.0,0.7,3.8,1,8.2,2.7500000000000013,3.2,7.2,1,0,36.8
1,9,4,1,0.17,5.2,2,5.4,4.126,4.2,8.4,0,0,39.0,0.697,3.8,0,6.2,5.5,4.8,7.6,0,0,37.8
8,3,2,3,1.14,3.2,4,6.4,3.98,2.8,6.8,0,0,37.4,0.686,4.6,1,6.4,4.176,2.6,5.8,5,2,39.2
2,7,2,0,0.926,3.2,0,7.4,2.976,4.0,5.4,0,0,37.2,0.646,4.2,0,6.2,5.151999999999999,3.8,6.6,2,0,37.4
7,2,4,1,0.872,3.4,0,7.0,4.3,2.6,7.0,2,1,35.6,0.603,3.6,0,5.8,4.376,3.4,8.4,3,3,37.2
4,2,3,2,0.538,3.4,0,5.2,3.2,2.4,9.6,0,1,36.4,0.781,2.6,1,6.2,4.500000000000001,2.0,5.2,0,3,38.2
0,9,4,1,0.84,3.8,0,5.0,3.936,2.8,8.6,9,5,38.4,1.216,3.0,2,8.4,5.876,3.4,5.4,1,0,39.2
4,3,2,3,0.49,3.2,2,7.4,6.0,5.6,6.4,3,2,43.0,0.816,4.6,1,6.6,4.126,5.2,5.0,3,3,40.4
3,8,1,4,0.438,2.2,0,6.8,3.2920000000000003,5.0,5.4,2,2,37.4,0.726,2.0,0,7.4,2.65,2.8,7.6,3,1,35.4
3,2,2,3,0.542,2.6,1,7.4,4.276,4.0,6.0,0,0,40.2,0.862,3.2,0,6.0,5.976,3.0,5.8,2,0,39.4
6,0,2,3,0.603,3.2,0,6.8,4.8,3.4,7.6,0,0,42.0,1.044,3.8,1,6.8,10.45,5.4,7.2,0,0,47.6
5,0,3,2,0.899,3.2,0,7.4,6.806,4.8,6.8,0,0,41.4,0.39,5.8,0,6.6,5.884,3.4,8.0,3,0,42.6
2,6,5,0,0.887,3.4,0,7.6,4.526000000000001,1.2,6.4,2,2,36.4,0.763,3.8,0,9.4,3.46,4.0,9.0,2,1,45.2
5,7,2,3,0.565,3.8,2,5.2,4.3,2.4,7.4,10,4,37.8,0.545,2.6,0,10.0,1.926,2.6,5.4,0,0,35.6
7,4,3,2,0.301,3.8,0,7.4,4.308,5.0,5.2,6,2,38.4,0.993,3.4,1,7.6,3.95,4.4,7.2,0,0,38.2
0,5,2,3,0.767,4.6,0,5.2,3.8,4.2,6.6,4,3,40.2,0.555,4.4,1,6.0,7.576,3.8,4.0,0,0,42.2
8,0,4,1,0.703,2.6,2,7.6,5.351999999999999,3.6,8.6,0,0,36.0,0.573,5.4,0,7.4,3.95,2.6,6.6,0,0,38.4
0,6,3,2,1.11,2.8,0,9.2,5.4,3.8,5.6,0,0,41.0,0.594,5.6,0,7.6,6.2,3.4,6.4,4,1,41.4
3,6,5,0,0.646,3.2,0,7.2,2.976,3.0,7.2,4,0,36.8,0.515,3.6,1,9.6,5.19,4.6,7.2,0,0,38.2
5,2,4,1,0.815,4.2,1,7.0,3.518,3.6,7.6,4,1,40.8,0.815,3.2,1,7.8,4.276,4.6,7.2,4,1,40.4
4,7,4,1,1.036,3.0,0,7.2,2.94,3.2,11.0,5,2,39.2,0.606,3.0,0,10.2,3.926,2.8,8.6,4,4,37.4
9,2,2,3,0.955,3.4,0,7.6,4.598000000000001,3.8,9.4,4,2,42.4,0.834,2.6,3,4.6,4.226,2.8,5.2,9,5,36.0
2,1,3,2,1.079,4.6,0,8.4,5.200000000000001,3.4,7.0,5,1,42.0,0.684,2.4,2,9.6,5.826,3.0,8.2,5,2,40.8
3,7,2,3,0.471,2.2,0,8.2,6.076,3.6,7.4,2,2,38.6,0.578,2.0,0,10.2,6.0,1.8,5.2,2,0,38.2
7,3,2,0,0.845,5.4,1,7.0,4.0760000000000005,3.6,8.0,0,0,37.8,0.553,3.4,0,6.2,7.2,4.6,7.4,2,2,40.0
5,1,3,2,0.934,5.4,1,8.4,3.402,3.4,4.8,0,0,37.8,0.422,2.6,0,6.8,3.6,3.2,7.6,6,2,37.6
3,5,1,4,0.82,3.0,2,4.2,6.536,3.8,6.6,4,2,39.6,1.307,3.4,0,7.8,4.64,2.6,8.8,3,3,39.2
1,2,1,4,0.335,3.8,0,5.4,5.25,4.6,7.2,0,0,40.8,0.897,4.2,1,7.0,2.3000000000000016,2.4,7.6,0,0,35.8
8,7,2,3,0.925,1.6,0,6.6,4.2,3.4,7.8,8,0,39.8,0.556,4.6,1,6.2,2.302,2.8,6.2,2,1,35.4
1,9,2,3,0.684,3.8,0,5.8,8.1,3.2,6.4,5,3,42.4,0.558,4.6,0,7.0,5.8,3.4,7.8,0,0,37.8
2,6,5,0,0.406,3.2,1,7.4,4.6,2.6,6.8,0,0,37.8,0.703,4.2,0,9.8,4.436,3.8,7.6,0,0,44.2
1,6,2,3,0.599,2.8,0,9.8,3.956,3.2,6.6,4,1,38.4,0.8,3.2,2,6.0,2.6,3.8,9.4,8,4,37.0
8,7,2,3,0.789,4.2,0,4.2,3.5760000000000005,2.6,6.8,2,2,36.0,0.8,5.0,0,7.2,3.576,1.6,7.6,6,2,37.0
2,4,4,1,0.713,3.2,1,9.8,6.176000000000001,4.2,5.6,1,1,39.8,0.709,3.2,0,5.2,4.25,3.0,11.4,5,2,39.6
1,6,2,3,1.053,2.6,2,4.6,4.576,2.8,7.0,4,1,38.8,0.999,4.0,0,8.8,2.65,3.8,5.8,6,4,39.4
8,0,0,5,0.833,5.8,0,7.0,4.026000000000001,3.2,7.6,1,0,35.8,0.681,3.8,0,9.0,2.976,3.6,7.6,3,3,37.0
1,6,2,3,0.62,2.4,0,10.2,7.8,4.2,6.0,1,0,41.4,0.724,3.6,2,7.8,3.188,3.8,5.6,2,0,36.0
9,1,2,3,0.393,3.0,0,6.6,2.16,4.0,7.2,2,0,38.2,0.406,4.2,0,6.2,5.75,4.0,7.2,2,0,38.4
1,8,0,5,0.837,4.6,1,8.2,6.480000000000001,4.2,7.4,7,3,44.2,0.795,4.2,2,4.0,7.0,4.0,7.2,4,2,42.2
8,7,4,1,0.422,2.4,1,4.8,2.176,2.2,8.4,2,0,35.8,0.459,2.8,0,9.0,5.151999999999999,2.6,5.2,0,0,37.6
2,1,4,1,1.002,4.2,1,8.0,4.230000000000001,5.6,6.6,1,0,40.6,0.613,2.6,1,5.2,3.6,2.2,8.4,1,1,37.6
1,4,2,3,1.11,3.0,1,6.6,3.726,3.8,8.2,1,0,40.2,0.712,3.2,1,9.2,2.8,5.2,8.0,7,6,39.0
1,8,2,3,0.758,3.8,0,8.8,2.732,4.4,7.8,2,1,39.2,0.798,5.0,0,7.4,5.676,4.8,9.2,2,2,38.8
2,5,2,3,0.708,1.2,0,7.8,4.630000000000001,4.4,7.4,2,1,39.2,1.131,4.2,2,8.8,4.5,5.4,8.4,0,0,41.8
4,7,2,3,0.834,5.0,1,10.2,6.078,3.4,8.6,2,2,39.0,0.462,3.4,1,10.0,6.574000000000001,4.6,9.0,2,0,44.2
1,9,3,2,0.339,4.0,0,6.8,3.758,3.4,5.4,5,0,41.2,1.06,4.4,4,6.6,3.75,3.8,8.4,0,0,38.2
7,0,2,3,0.406,5.4,1,8.6,6.252,3.0,8.4,3,0,38.0,0.872,5.4,1,9.2,4.3340000000000005,3.8,9.0,1,0,39.6
2,6,4,1,0.747,3.0,0,6.0,3.126,2.6,4.4,0,0,36.6,0.343,3.4,0,7.8,4.526,4.0,9.6,0,0,38.6
7,8,3,2,0.841,5.2,1,9.8,4.296,2.0,6.0,2,2,39.6,1.112,2.8,0,6.2,3.85,3.0,8.6,0,0,37.6
3,0,4,1,0.752,5.0,2,9.4,3.1260000000000003,4.0,5.2,0,0,37.6,0.781,5.0,1,5.0,4.752,6.0,7.2,4,2,39.0
9,2,4,1,0.596,4.2,1,5.8,5.0,3.4,8.8,1,0,41.0,0.984,3.0,0,5.8,6.5280000000000005,4.2,3.8,0,0,39.0
6,4,1,4,0.476,2.2,2,9.6,2.72,3.0,6.8,3,0,38.6,1.012,3.0,0,6.2,1.5240000000000002,3.4,10.4,1,0,38.0
4,3,1,4,0.423,3.0,0,6.2,4.526,3.2,5.2,0,0,38.0,0.761,4.4,2,5.4,5.276,4.6,6.2,0,0,40.2
0,3,4,1,0.97,3.6,0,7.2,2.276,2.0,6.6,1,0,34.8,0.544,3.0,0,6.0,3.8,3.8,5.2,0,0,39.2
7,4,3,2,0.497,4.4,0,7.0,3.15,1.2,6.6,0,0,35.4,0.591,4.2,0,5.0,4.876,5.2,6.4,0,0,39.4
1,9,1,0,0.945,3.8,0,7.8,5.1,5.2,6.2,1,0,39.6,0.731,3.8,0,6.2,6.1,5.6,6.8,3,0,41.8
8,5,4,1,0.71,2.6,2,6.4,5.276,2.0,8.8,0,0,38.6,0.285,3.2,0,7.6,5.626,3.2,6.0,1,0,39.2
8,4,4,1,0.419,4.2,1,5.6,1.6,3.2,8.4,1,1,37.0,0.859,2.8,0,7.8,4.55,3.0,8.8,3,0,39.6
2,4,2,3,0.966,5.0,1,7.8,7.500000000000002,3.4,5.4,5,1,40.4,0.739,3.2,1,5.6,5.536,3.2,8.6,3,0,39.6
4,8,5,0,0.793,2.2,0,7.6,5.83,3.8,6.0,7,3,41.0,1.009,3.2,3,5.2,5.55,4.6,5.8,0,0,39.6
2,5,2,3,0.761,2.2,0,5.8,4.75,5.4,4.8,0,0,39.4,0.768,6.2,1,6.2,3.118,5.0,7.8,1,0,37.4
5,7,3,2,1.008,3.2,0,9.4,6.002,5.0,6.6,0,0,38.4,0.362,4.4,0,9.4,5.0600000000000005,4.8,8.0,3,0,44.6
7,1,2,3,0.677,3.0,0,5.6,4.104,2.8,8.6,0,0,41.6,0.594,3.8,0,10.0,5.276,4.0,8.2,3,0,38.6
6,1,2,3,0.775,2.4,0,8.8,6.282,4.6,7.4,3,2,39.6,0.802,3.4,0,5.8,3.35,4.4,8.6,5,1,39.4
4,5,0,1,0.834,4.0,0,7.2,6.2,3.8,5.2,0,0,40.8,0.989,4.6,0,8.2,6.35,5.2,8.4,2,1,41.8
9,5,3,2,0.623,2.2,1,7.6,4.825999999999999,3.8,6.8,0,0,36.2,0.827,2.8,2,6.8,6.2,5.0,8.2,4,1,41.0
7,0,2,3,0.742,2.4,0,8.2,3.76,3.0,8.6,3,0,39.2,0.678,3.4,0,6.6,2.952,2.8,7.0,0,0,36.8
6,7,0,5,0.429,2.6,0,8.6,4.672,3.8,4.8,2,0,35.2,0.992,4.2,0,6.6,1.6,1.8,6.4,0,0,30.4
1,2,1,0,0.536,3.5,0,4.0,2.0,2.0,6.5,4,0,36.0,0.684,2.333333333333333,1,6.333333333333333,6.753333333333333,5.0,6.333333333333333,2,0,37.333333333333336
3,7,5,0,0.576,5.6,0,7.6,5.066000000000001,3.2,8.0,0,0,39.2,0.907,4.0,1,7.0,2.126,4.0,7.2,0,0,36.4
2,5,1,4,0.647,3.4,0,7.8,1.7600000000000002,0.8,6.4,3,0,36.4,0.611,3.6,0,6.8,4.8260000000000005,2.6,8.0,0,0,37.2
4,6,4,1,0.677,2.0,0,7.4,3.45,3.2,10.0,4,2,38.0,0.827,2.8,0,8.8,5.636,3.8,5.2,1,0,41.4
4,8,4,1,0.816,1.8,0,8.4,7.529999999999999,3.4,5.4,2,0,39.2,0.792,3.4,1,5.6,6.2,4.4,6.4,2,2,41.2
8,7,1,4,0.321,2.6,0,6.0,4.0,4.2,7.4,2,1,39.0,0.85,4.6,0,8.2,1.952,2.4,7.2,0,0,34.8
0,5,1,3,0.758,4.8,0,7.2,6.101999999999999,4.6,5.4,7,3,40.6,0.996,5.0,1,7.6,3.926,5.0,6.8,2,0,40.6
4,7,2,1,0.497,5.8,0,9.0,6.1,4.8,7.6,2,0,41.2,0.893,4.4,0,8.4,5.8,3.6,7.0,0,0,43.2
7,4,3,2,0.626,4.2,0,11.8,8.376,4.6,7.4,0,0,44.4,0.449,3.6,0,5.4,4.95,3.4,6.8,0,0,39.6
1,0,1,4,0.892,3.0,1,6.0,2.576,4.0,6.2,0,0,35.4,0.171,5.6,0,5.8,7.926,3.2,5.6,0,0,38.6
1,8,1,4,0.992,3.4,1,7.0,4.05,3.2,8.4,3,0,37.8,0.978,3.8,1,6.2,5.326,5.6,10.4,2,0,39.4
3,5,2,3,0.382,2.0,0,6.4,4.056,6.0,7.0,2,0,39.4,0.766,4.2,1,6.2,6.626,3.4,7.4,0,0,39.6
5,7,2,3,0.595,5.0,0,6.4,3.718,4.2,7.6,0,0,40.8,0.574,5.0,0,8.2,2.8120000000000003,3.2,6.6,2,0,38.2
9,0,3,2,0.56,4.4,1,6.8,6.0,3.8,8.2,1,0,38.6,0.681,3.0,0,8.6,8.15,5.0,6.2,1,1,45.2
6,9,3,2,1.185,4.4,0,9.2,2.0,2.2,11.2,0,0,35.8,0.739,3.8,1,9.2,4.94,5.4,6.8,1,1,40.8
0,5,1,4,0.622,3.2,0,7.2,3.8,4.2,7.0,3,0,40.4,1.02,3.4,1,6.6,5.676,2.8,6.4,0,0,39.6
3,7,1,4,0.206,2.0,0,12.4,6.25,5.4,5.6,2,1,42.0,0.586,4.2,0,7.0,1.714,2.2,9.8,0,0,34.8
9,3,3,2,1.041,3.0,1,6.8,3.04,2.6,6.0,4,2,36.2,0.83,3.4,1,7.6,4.444,4.8,5.2,5,2,37.8
8,9,2,3,1.092,4.2,0,6.2,3.5,4.2,6.6,1,0,40.6,0.813,5.0,0,9.8,3.5200000000000005,3.6,7.6,3,1,36.0
0,3,4,1,0.659,2.4,0,6.0,3.26,2.6,9.2,0,0,39.6,0.63,4.8,1,9.2,9.456,4.6,6.2,0,0,45.0
7,8,3,2,0.446,2.6,1,7.0,4.526,2.4,6.4,1,1,38.4,0.849,2.8,1,6.4,4.236,1.8,8.8,0,0,36.6
2,9,3,2,0.646,3.8,3,5.8,5.8500000000000005,3.0,6.6,1,0,39.6,0.886,4.8,1,5.2,3.026,3.2,6.6,2,0,36.4
6,8,1,4,0.69,2.2,0,7.8,4.0760000000000005,2.8,5.4,1,1,36.4,0.59,2.0,2,7.0,6.7,4.6,6.8,5,4,41.6
4,6,4,1,0.944,2.0,1,5.4,1.976,4.2,8.6,0,0,36.0,0.789,4.0,1,8.4,4.276,4.4,6.4,6,5,36.8
8,5,2,3,0.575,2.8,0,6.8,3.4,4.2,8.0,5,2,39.2,0.819,4.0,1,6.8,4.5,3.6,6.2,1,0,36.4
8,7,4,1,1.18,5.6,1,6.8,4.406000000000001,5.4,9.0,6,1,44.8,0.881,4.2,0,8.0,6.208,2.8,6.6,6,6,41.6
1,0,2,3,0.847,3.8,0,9.0,3.726,4.6,8.4,6,1,45.4,1.044,2.6,1,5.6,6.5,3.0,7.2,6,4,42.6
8,5,3,2,0.71,2.6,2,6.2,5.276,2.4,7.6,0,0,39.2,0.285,3.6,0,5.8,8.55,2.6,6.0,1,0,38.0
6,4,2,3,0.657,3.0,0,8.6,4.5600000000000005,4.2,7.6,0,0,40.2,0.416,2.2,0,6.4,6.876,4.0,7.6,0,0,43.0
1,4,2,3,0.514,4.2,0,5.2,4.428,3.8,7.6,1,0,40.4,0.713,4.0,0,5.6,4.8,4.0,8.0,1,0,39.6
5,6,2,3,0.822,3.8,0,6.4,5.0520000000000005,4.2,4.6,1,0,40.2,0.67,4.8,1,9.4,3.746,3.2,6.8,3,1,37.8
6,9,2,3,0.646,4.6,0,8.0,4.376,2.4,6.8,1,0,38.6,0.669,2.2,1,7.2,4.6,3.4,5.8,0,0,36.6
0,3,1,4,0.906,3.0,0,7.6,4.55,3.0,6.2,0,0,40.0,0.565,2.8,0,7.2,9.675999999999998,5.2,5.2,0,0,43.2
8,6,3,2,1.249,3.0,1,6.0,2.576,2.2,8.8,0,0,34.6,0.749,3.2,0,7.2,3.918,2.6,9.0,1,1,38.2
4,9,2,3,0.63,3.8,0,4.6,6.226000000000001,5.0,7.2,2,1,41.0,0.869,2.4,1,9.4,5.4,4.8,7.8,0,0,40.6
2,5,1,4,0.87,2.8,0,7.2,2.06,2.0,8.4,2,0,37.8,0.602,3.2,0,9.0,3.744,2.2,7.6,2,1,37.6
8,4,4,1,0.776,4.8,1,7.4,6.002000000000001,2.4,7.0,8,2,36.6,1.188,2.2,0,4.0,5.326,4.4,8.4,2,1,40.2
0,2,3,2,0.637,2.0,0,5.0,3.55,4.4,7.6,2,2,39.8,0.75,4.4,2,8.0,6.1800000000000015,3.8,4.8,7,2,41.4
0,6,2,3,0.605,3.8,0,9.2,3.3,4.0,7.6,4,2,38.8,0.66,4.4,1,9.2,3.91,5.0,7.0,3,0,41.2
6,1,2,3,0.556,4.2,0,7.6,6.376,3.8,6.8,0,0,41.0,0.562,3.8,2,6.6,2.664,3.0,8.8,6,1,39.6
4,9,0,5,0.981,2.8,0,7.8,7.702,3.4,6.6,3,1,39.6,0.697,3.2,2,7.4,8.75,5.8,7.0,2,2,41.4
2,3,2,3,1.141,2.6,0,7.6,3.54,4.0,7.6,0,0,41.8,0.497,2.2,0,7.2,2.226,2.8,7.0,0,0,37.0
0,1,1,4,0.765,4.6,0,5.8,7.65,5.2,5.4,6,1,41.8,0.965,3.6,0,5.6,2.8,3.0,5.6,4,0,38.4
1,9,2,0,0.374,3.6,1,5.8,5.9,5.0,6.6,0,0,40.0,0.987,3.6,2,6.8,5.476,5.2,5.8,0,0,42.0
1,3,3,2,0.76,4.2,1,7.0,3.712,4.6,8.6,1,0,41.6,0.755,2.2,0,8.0,5.026000000000001,4.4,7.6,2,2,37.0
2,8,2,3,0.63,4.0,0,8.0,7.002000000000001,2.4,7.4,1,0,38.8,0.882,4.6,1,7.0,3.4519999999999995,3.4,5.4,0,0,35.4
0,7,2,3,0.515,4.2,0,7.8,4.4,3.6,7.6,2,0,39.4,1.018,5.0,0,7.2,5.876,2.6,6.8,0,0,37.0
6,9,2,3,0.445,2.6,0,7.8,5.276,5.0,6.8,4,0,39.0,0.684,3.4,2,7.8,4.276,3.0,7.2,1,1,34.8
5,1,3,2,0.765,4.4,1,8.6,3.7760000000000007,3.4,6.0,1,0,37.2,0.616,2.8,1,6.0,4.2,5.0,6.2,5,0,38.2
0,3,2,3,0.757,3.4,1,7.8,4.926,2.0,8.6,3,1,38.2,0.584,1.8,0,6.8,1.2,3.6,8.2,1,1,35.4
7,2,3,2,0.644,4.8,0,7.6,7.0,3.4,6.2,3,1,40.8,0.675,3.2,0,7.0,4.096000000000001,2.8,6.2,1,1,38.6
2,3,2,3,0.791,3.4,1,5.0,3.8000000000000007,2.0,6.0,4,2,39.6,0.72,3.6,0,8.8,5.4,4.0,6.4,2,2,41.4
4,2,1,0,0.402,7.4,0,8.6,3.6019999999999994,5.6,7.4,9,1,42.0,1.1,5.2,0,5.8,4.0,3.4,9.4,0,0,36.6
4,3,1,4,1.008,3.0,0,6.2,5.126,3.8,6.8,5,1,39.2,0.641,3.8,0,6.2,4.776,3.8,6.8,2,2,39.2
0,6,2,3,0.921,3.6,0,7.4,2.53,3.6,5.8,3,0,36.8,0.723,3.6,0,7.6,3.18,4.4,8.0,4,0,39.8
2,9,2,3,0.743,2.8,0,4.2,6.126,2.6,6.4,0,0,41.0,0.412,3.8,1,5.6,4.05,2.6,4.4,2,2,36.8
6,3,2,3,0.772,8.0,0,6.6,4.896,4.8,8.6,3,2,39.0,0.771,3.6,3,7.8,3.0,3.4,5.8,7,3,38.0
7,1,2,3,0.285,3.0,1,8.0,4.601999999999999,3.0,8.6,4,2,38.4,0.858,6.2,0,8.4,8.876000000000001,4.2,8.2,0,0,41.8
4,7,0,5,0.99,4.0,0,6.4,6.448,2.8,4.8,0,0,37.2,0.659,3.4,0,7.2,5.526,3.8,6.4,5,1,40.6
1,9,2,3,0.567,4.2,0,4.6,2.876,2.6,6.6,2,0,38.0,0.65,3.6,0,7.4,4.5,6.2,7.6,1,0,46.8
4,0,2,3,0.893,4.6,0,5.6,5.3420000000000005,2.6,8.6,3,3,37.8,1.07,3.0,1,6.6,3.9,4.0,7.0,3,0,39.2
2,8,1,0,1.0,3.8,1,7.4,2.8,3.0,8.2,3,0,39.2,0.687,2.6,0,7.2,1.7,3.8,8.8,0,0,35.6
1,6,1,4,0.678,4.2,0,8.0,5.144,4.4,9.4,4,0,42.2,0.78,3.0,2,7.8,5.996,4.4,7.8,0,0,41.8
5,1,4,1,0.312,3.6,0,8.2,4.326,2.6,7.6,4,4,36.4,1.09,2.4,0,7.0,3.35,4.0,6.8,0,0,38.0
9,3,1,4,1.186,2.4,1,8.8,3.9260000000000006,2.6,6.8,2,1,37.4,0.724,4.4,2,7.0,3.05,4.8,5.2,2,2,38.0
6,2,2,3,0.874,3.0,2,8.0,5.7,6.0,7.6,0,0,40.6,0.447,3.8,0,8.4,3.200000000000001,3.0,7.4,3,0,37.8
5,9,2,3,0.809,4.2,2,9.8,6.096,3.8,5.2,2,0,39.0,0.737,2.2,0,4.8,6.226000000000001,3.6,8.0,3,2,39.4
4,2,2,3,0.957,5.0,0,7.2,1.8,3.4,8.6,0,0,37.0,0.666,3.6,0,8.6,4.676,2.8,5.8,4,1,38.4
6,5,1,4,0.822,4.2,1,10.0,4.944000000000001,3.4,6.2,3,1,39.8,0.864,5.4,1,5.6,3.768,4.0,6.8,2,0,36.0
1,4,0,5,0.94,3.6,1,7.2,5.1,3.6,9.2,0,0,40.2,0.706,3.0,0,5.6,3.8,4.2,8.0,2,2,39.0
2,8,2,3,0.527,4.0,0,8.2,4.0,1.8,8.6,1,1,39.2,0.675,3.0,0,7.2,3.652,4.2,7.2,2,0,36.6
6,1,0,0,0.99,5.75,0,10.0,2.75,4.0,7.75,1,0,35.0,0.515,3.5,0,4.5,2.0,2.75,6.0,0,0,37.25
5,4,4,1,0.856,3.4,0,10.0,2.8,2.0,8.0,1,1,36.4,1.326,2.8,0,6.4,2.58,2.6,7.8,1,0,37.2
5,3,3,2,0.718,3.0,0,7.8,4.38,6.0,7.4,0,0,40.8,0.502,4.4,0,8.8,2.95,2.6,8.2,1,0,40.8
6,8,3,2,0.797,3.0,0,8.4,2.92,3.4,7.6,0,0,38.2,0.654,2.8,0,8.4,5.0200000000000005,2.8,7.0,1,1,38.6
6,4,4,1,1.054,3.8,1,10.6,4.106,4.8,7.0,1,1,37.8,0.628,5.2,0,6.8,4.376,3.4,6.4,4,2,37.6
4,6,2,3,1.212,2.2,0,6.4,5.151999999999999,4.2,8.4,6,5,37.2,1.008,4.8,1,7.2,2.156,3.6,8.8,2,2,36.4
7,5,4,1,1.154,5.2,0,6.6,2.7,2.8,6.8,1,0,35.0,0.845,2.8,0,7.6,5.722,4.4,6.8,0,0,39.4
9,3,2,3,0.876,4.0,1,6.8,2.8,4.8,7.6,2,0,39.4,0.555,2.6,1,7.2,4.4,3.6,8.2,0,0,41.0
1,3,5,0,0.859,4.2,0,5.8,3.974,2.6,4.2,4,1,36.8,0.673,3.0,1,6.8,6.126,4.6,5.8,5,0,41.6
3,4,3,2,0.614,3.8,0,6.0,3.576,3.2,5.8,0,0,36.0,0.658,1.6,0,5.4,3.2,4.4,7.4,1,0,37.8
1,7,0,0,0.718,4.0,0,7.2,3.026,3.0,6.8,3,0,37.6,0.965,4.6,0,5.6,5.651999999999999,4.6,7.0,4,3,38.4
8,9,3,2,0.551,6.8,2,7.8,1.7600000000000002,3.8,9.2,6,0,38.0,0.77,1.6,0,5.4,3.426,3.8,6.0,3,0,38.2
1,3,3,2,0.584,2.2,1,8.2,2.886,2.2,8.6,3,0,39.0,0.524,3.0,1,7.0,2.0,1.6,6.8,0,0,37.2
4,7,2,3,0.367,2.4,0,8.4,4.928,3.4,10.0,0,0,42.8,0.804,3.2,0,8.0,2.676,4.2,6.6,0,0,37.6
3,7,2,3,0.681,2.6,1,8.0,5.826,5.2,4.6,0,0,43.2,0.291,4.2,1,8.4,3.35,2.2,5.4,2,0,36.2
0,1,3,2,0.881,2.2,1,6.8,5.426,2.8,5.4,1,0,39.0,0.544,2.8,1,7.0,4.35,4.0,6.8,2,0,39.0
6,5,1,3,0.321,5.8,0,8.8,6.026000000000001,7.4,8.8,6,1,40.8,0.705,5.8,1,9.4,3.108,4.0,7.2,0,0,42.8
7,9,3,2,0.946,2.8,1,7.0,3.326,2.2,7.0,0,0,36.2,0.436,1.6,1,5.0,3.1,3.6,7.8,5,0,37.4
7,3,3,2,0.809,3.2,0,6.0,3.136,3.2,7.8,2,0,37.2,0.689,2.4,1,6.0,4.4,3.2,8.6,0,0,38.8
3,9,2,3,0.757,3.0,0,8.8,3.326,3.4,7.4,2,0,37.4,0.497,4.0,0,8.0,7.225999999999999,6.4,7.0,4,3,43.2
9,3,3,2,0.929,3.4,2,8.0,4.199999999999999,3.2,6.4,0,0,39.0,0.689,2.8,0,8.6,4.564,3.8,6.4,1,0,39.6
9,5,3,2,1.126,3.6,0,8.8,7.926,4.8,6.6,4,4,42.4,0.994,3.6,0,5.4,5.4,5.2,7.4,4,2,40.2
0,3,1,4,0.492,3.6,0,4.8,6.25,4.8,7.4,1,0,36.0,0.659,1.8,0,7.2,4.976,3.0,7.8,0,0,42.0
1,9,2,3,0.669,3.6,0,6.2,4.636,4.0,6.4,5,0,40.6,0.869,1.8,0,10.0,3.902,5.0,8.6,0,0,39.0
2,6,2,3,0.554,3.0,1,8.4,4.738000000000001,2.8,4.8,0,0,39.8,0.406,2.0,0,6.4,2.0,1.8,8.8,0,0,35.4
4,0,1,4,0.358,3.0,0,4.6,4.6,3.6,8.4,4,4,39.8,1.294,3.4,0,7.0,2.526,3.0,6.2,0,0,38.4
3,2,3,2,0.236,2.0,1,7.6,4.602,2.6,5.8,0,0,36.4,0.37,3.2,1,8.4,4.400000000000001,2.8,6.6,0,0,37.8
3,4,2,3,0.749,6.0,0,7.8,4.164,4.2,8.4,0,0,41.0,0.623,4.4,0,7.2,3.8,3.6,6.8,6,2,38.0
9,1,2,3,0.889,3.6,1,5.4,3.2,3.8,8.6,1,1,38.8,0.827,3.6,0,5.2,3.6,3.2,4.8,4,1,36.8
7,2,0,3,0.928,5.6,0,8.4,7.85,4.4,5.8,1,0,44.0,0.571,4.2,1,5.4,3.918,4.2,8.6,4,2,40.4
9,1,1,4,0.696,4.2,1,7.8,6.606,4.0,9.4,1,0,41.8,0.918,3.2,0,10.2,4.617999999999999,4.8,8.6,2,0,45.4
5,4,2,3,0.731,3.6,0,6.6,2.3280000000000003,3.8,10.0,1,0,39.0,0.383,3.0,3,7.8,5.704,3.6,6.8,7,0,38.6
0,5,1,4,1.032,3.4,2,8.2,4.0,3.6,7.4,1,0,40.6,0.605,4.2,0,7.8,3.2,2.6,7.8,2,1,39.4
4,0,1,4,0.69,2.2,0,6.6,4.2,3.0,9.4,2,1,37.2,0.816,3.6,0,6.6,4.052,3.6,8.0,0,0,39.6
